q0,q1,q2
-59.574683710232364,-103.80050577506265,-85.94614963440004
-49.96952481866276,-102.43432250066121,-87.28978987815691
-54.6276806862457,-104.63104161619553,-84.23746488538413
-50.04218118267818,-97.2459811874982,-81.1535200946071
-48.98510444502301,-103.39531533331895,-87.54492220739203
-63.28560656587604,-103.00091441691325,-86.2575048690487
-60.977844530038055,-106.9735454763602,-89.54298511015182
-60.77218557836625,-102.42344216345997,-84.1327256287562
-55.567342585427355,-102.843734651954,-85.63605826442168
-48.60518777812905,-99.9396827203233,-83.8754998028755
-54.29880179159545,-101.02376029094648,-82.35002043184122
-61.846187990533736,-100.58956030332178,-84.45035958879328
-53.7646717248042,-99.11996336350497,-81.77801169944414
-56.09712212360978,-101.15035937264764,-83.77436786495389
-50.02220646283854,-104.25100137123931,-87.69574076435237
-55.009531921795315,-103.84742277325299,-86.60663954341216
-60.92587946868241,-100.18686377128466,-83.92068175060923
-51.56561482024256,-99.7704237709847,-84.4826522593651
-48.43607608824482,-101.89192578436706,-85.48185757260893
-55.48872279535732,-100.59896439011412,-83.73881009360976
-49.00865880132949,-104.03337876331545,-87.76426346594647
-56.78622486305238,-103.34056778960843,-84.0198084356006
-62.765622098379424,-105.16673083855336,-87.66579473758642
-63.03537119623826,-102.85987733980649,-84.64240945916438
-48.50117124327727,-100.4653598697204,-85.65465107591145
-44.994336523906554,-97.88332096747664,-82.06985759544496
-51.7699865030998,-97.81921414366502,-84.55157571619289
-41.737210389930794,-102.19402281587978,-85.77034862696884
-48.28929485759471,-98.06919879647364,-82.7178611441979
-65.51897177360706,-104.40141044620698,-85.4118305172858
-66.54758209046503,-102.30820365314034,-84.24680128596768
-62.790762922227884,-106.9452513918782,-86.53771641160878
-58.02935976536975,-103.95385413658128,-87.2219684773555
-50.762521964219445,-101.59520495223117,-85.50314451275749
-64.37306972119694,-102.48925696782125,-83.66459367025595
-62.308929728119665,-103.77598820642113,-86.19834881269469
-62.66844347894295,-105.47003344617777,-86.5195393460046
-55.127444674345384,-105.11393317429088,-85.91310040897841
-41.91640012223394,-97.91671701294214,-82.23039334848988
-50.38896203492607,-100.6166108346996,-86.16622486206492
-60.65130101316066,-101.77301231519938,-85.25185445828636
-52.028760855521284,-100.421475944999,-83.7423791254983
-62.169446504581,-103.34969415782291,-85.63307627334129
-59.81226470982568,-106.79732500181106,-88.91386399617225
-43.95458881937407,-100.07717252504025,-85.00387698436364
-56.062167189393904,-100.13458193203459,-84.59445513043354
-49.17972974224347,-102.07554907614903,-85.70979612296983
-59.417555591936434,-105.21254986599361,-87.74714515651698
-39.52517092716465,-98.99936546864532,-83.39997107745148
-59.36428219625526,-103.85138260084747,-84.534949072888935
-63.32873280364629,-108.04723440703513,-89.09924719952046
-46.183938042938735,-96.82167860675202,-81.59705838683269
-50.47877579876916,-105.02415587512601,-88.59663253938024
-19.024497998831976,-92.8946778725136,-84.48531023880729
-54.50569229419199,-102.37521497611475,-84.87590150115167
-59.57172238282345,-99.16057815967395,-82.29133250618005
-45.432470586763884,-98.7302647888828,-82.18687672551874
-60.357211649775536,-103.41430653786539,-86.63386544751765
-62.40199051659533,-105.91578440978971,-86.77804538679389
-53.851930229522964,-104.47653779305313,-84.75926890795537
-55.64131109480252,-104.08600401916526,-87.26126315739342
-43.15541805802968,-102.77851388028239,-85.9364759737681
-36.44750941552877,-98.54866107525007,-84.32214052450934
-60.38450081252006,-101.85305773611584,-83.84560776587472
-52.056756097880054,-103.94684915392764,-85.69275231187333
-43.64440182841622,-102.57911971564243,-86.26488527795038
-60.93534297192906,-98.69405921442615,-81.84393359276282
-61.757669093705715,-103.82695512729617,-87.84652351320258
-54.220478157340324,-100.76218727967407,-83.52945517795229
-61.79174319843628,-100.94563029414097,-83.29653869485003
-56.92042590282193,-101.45655184456588,-82.9507785776042
-58.868068452814896,-102.61767679758162,-82.35414554864522
-31.513035567077964,-98.30120505472586,-84.12425527740271
-59.5421678057578,-102.30421616862799,-85.50612516500851
-36.20906463886621,-101.83752871804768,-85.32497567092894
-52.183597862587646,-100.90189038163086,-84.43836472901624
-63.35747632059139,-106.54581467521231,-86.97723472419469
-54.74044001261882,-101.31094720412688,-85.5672871623872
-40.57421368415049,-104.96644690538882,-90.27699407862033
-47.05262256540385,-101.79654882506722,-85.75306196364913
-53.60459961623474,-107.1053608480776,-87.85125170579252
-59.75136579021489,-100.79881236226959,-84.40617726838084
-47.54709586737323,-98.07506488377757,-85.03417460268055
-56.57426957153069,-102.63928006940048,-84.83700761226866
-62.089418501516946,-104.53206674061568,-86.21453619542874
-67.83148343590352,-105.00945249046814,-86.25033069077594
-36.40608899036965,-98.04098149442368,-84.10918235938442
-48.977561500537206,-99.93865144406436,-83.993050674806085
-49.62602611504104,-101.31861731221619,-83.95139767890308
-49.1435226357753,-102.93112387474673,-84.39621284281095
-38.14481936647917,-99.47865049923803,-82.85863808601417
-47.63855935911255,-102.58511670768146,-86.30518859442243
-45.41552534823592,-93.67646598095885,-80.20869379381291
-55.96770405469033,-101.12820253119126,-86.17467296254495
-40.49917158788662,-99.0785625975764,-84.33682127992378
-33.44481480526366,-98.41606646961924,-84.00729185240529
-40.02815027954051,-95.67367434865326,-80.7488997446735
-44.31437088197123,-99.96527458126768,-83.89984300389301
-58.45143697977028,-104.46072621405452,-87.03243147864654
-64.39619882578955,-104.9352412342789,-85.11462786627006
-60.50265640871106,-104.60566474456049,-86.29782553474189
-55.25301033095758,-101.80981004531635,-85.85744721072814
-59.21803808481212,-106.84535600980405,-89.95145485199409
-42.03352387599722,-100.41740721660405,-85.19177124260845
-47.6677218709782,-104.02994645441514,-89.45947684419995
-42.969618902802324,-104.78832311662615,-87.26678268392078
-59.848078792926344,-101.96243272398796,-85.75842293032032
-49.28800705218737,-100.0687097873816,-84.61128256740727
-57.72063135220668,-102.25388088124798,-85.95257063406048
-52.32421493131534,-100.48419190559241,-83.45963578115078
-65.20712611595377,-102.10313445088897,-83.7877812027831
-52.78173971588075,-101.03850867704973,-85.46867192887265
-56.46368238751495,-102.75181830810757,-85.52149605331027
-39.66510479372903,-100.56131874473584,-85.10793575561016
-60.925476211591445,-104.32388361875704,-86.45104043199962
-61.06315279646145,-104.02894127216211,-84.2443000934441
-53.36626418157164,-103.09190761175367,-85.73884006850228
-45.0710305918189,-100.97828612056007,-85.85201018148607
-56.39988637795574,-104.0014990240888,-88.32922168193454
-44.639349560186076,-101.42312041268043,-86.37934693719949
-49.51792298599281,-97.85055668148024,-81.76546597407503
-42.80283577174657,-97.56884604941115,-82.39323772953836
-44.810062222011425,-99.90471683107754,-86.10026080505185
-54.04917047883902,-97.76499087396655,-83.51023999015527
-37.30649128650629,-99.19489809030901,-85.50392061995726
-36.904854903824855,-95.18636956400746,-81.583423808987
-51.363632730394556,-98.98487998113998,-84.03218612435447
-50.82236367527719,-102.91950725870619,-85.4696956750583
-49.016560043502125,-102.11665825504657,-86.37407888292799
-38.4163325450574,-99.02496716680298,-83.84326756932565
-62.077069169094216,-106.5920753386886,-88.29526420922643
-37.8615625363542,-101.9226329868335,-88.66136085076
-45.81094049488854,-101.61572219363114,-86.57286427605601
-51.29212163586135,-95.43914873970724,-79.21090625061927
-50.21340474361409,-97.66630085166713,-81.23176725333096
-61.22966444805053,-102.67421615223222,-84.80189168686239
-59.53829228713778,-105.739013244227,-87.70164885472516
-59.272896321750125,-103.20968592631232,-83.35852255095328
-58.58521689484644,-102.79699994700076,-83.21838619185027
-57.66635545310771,-99.36516036402804,-84.78894189468966
-47.82761388967805,-100.76280091131508,-82.693626772995
-61.05224607430756,-106.49023037679592,-88.45025164323728
-45.19542877426346,-102.61793503603911,-87.93052085990911
-53.79591178467382,-103.20157951890454,-87.72473505056612
-32.73245212909927,-98.48503680846662,-83.16953726309332
-63.48498428024561,-102.30339503119012,-84.50148457455633
-41.894789609717236,-95.17109146143382,-82.45228775221163
-56.83811980999184,-104.35406725546898,-84.93452855362005
-62.58616080097937,-104.33509464570547,-86.95079871341542
-70.75348205489752,-105.32384463609226,-85.39862401800784
-58.22749842891574,-103.15879054935141,-86.51384582677241
-35.52443555094163,-98.49666902712917,-83.38939577981458
-56.5777462715634,-105.04927153234952,-87.27951385082125
-58.191289891676774,-105.43239206470317,-86.1558559652571
-61.01048005492237,-101.71458646578583,-83.66824340938777
-51.96450308089226,-100.14305820012981,-83.23416903392047
-60.84793298931987,-104.97526939746417,-86.29850978851658
-51.45961053532028,-98.60687119735574,-81.77990410427192
-47.93433696662953,-95.88810307277805,-84.10578998534763
-55.051535730610226,-102.87035524823622,-85.97428518748089
-47.26726880122942,-99.99351888890419,-83.3491578627527
-41.787220527249644,-100.13941113133485,-83.45258004009564
-50.54259749751736,-97.65620085920729,-82.69406038980458
-48.1333557581201,-101.83378663010332,-87.65358706063165
-62.433757490732035,-104.8502075069148,-84.56212915793111
-60.45027268996034,-99.80918994582946,-81.87866157341331
-70.97156273645038,-106.90373868249256,-86.34686293544101
-65.23604572932345,-106.09663599734328,-86.87509752829732
-62.30165458865423,-107.63529801532218,-87.03831550593276
-45.36391869459874,-99.6439473295184,-85.29091278960487
-64.19184757177868,-101.56620983938038,-86.51482836574552
-50.92211696077709,-99.05627691304458,-83.50566613030875
-53.668144333596445,-104.11028843241735,-87.51750560728982
-38.77455542686636,-97.1873314953821,-81.64375033066841
-49.358527403731955,-101.17611551672377,-85.01628916728896
-56.53796188287316,-104.51798161496403,-86.21989202054047
-51.043375305651864,-104.10146697729428,-87.06856806812021
-65.92786678528131,-105.37295222108017,-88.31116829249777
-46.392846751219736,-102.41586910458943,-83.7091883858771
-59.84806299403806,-99.99442888179442,-82.87493268033302
-62.63208728844228,-103.93088281578716,-86.06918244527338
-59.743382777286115,-105.07535957147141,-87.75087403183724
-41.417705441419116,-99.73293613774742,-82.63226621351008
-53.56180814607666,-100.20910568053998,-81.02755847255881
-43.45719816788687,-98.4043057689049,-83.54213011223459
-62.098166533407664,-97.73810848363856,-81.39936627864233
-58.67019617934943,-98.68548514802065,-81.79258938647605
-51.318855634936654,-101.59068855590866,-86.30143366807853
-45.33342706616389,-100.86018114759325,-85.27099573644361
-51.82464585688541,-103.14059577929605,-87.6506260888965
-61.19445429344819,-104.77500571091356,-86.24850956273036
-65.2431458683136,-105.08030263050989,-86.99865225955944
-49.03369598061698,-101.34805789414959,-84.66750614554213
-52.33552643621425,-102.56341323275036,-86.32772800809909
-52.370842684101035,-98.38491405787332,-84.15342670976041
-54.364626722218986,-100.56438951978794,-84.57032289822558
-74.55287566423857,-106.75279542239004,-87.55586333678998
-58.55871448636964,-102.5271678968565,-84.97413116398138
-46.273894945290635,-101.43948570775308,-85.1792747947967
-64.02304317280408,-104.16271691244941,-85.73806541369548
-62.60201153651906,-104.38450731318366,-85.47104537738076
-55.99176704887611,-100.77859560399743,-84.1245404037239
-55.10939386843637,-102.17649847066033,-83.69999769505617
-52.97417660758873,-101.59668244680404,-82.77390354737129
-51.158766266022894,-100.15063900239386,-85.44353448844961
-34.9617243268857,-99.84324438964899,-86.38320177133377
-35.301080332238996,-99.25968466288131,-84.85831075239653
-67.01999409900827,-107.89153560237207,-85.16045388146571
-71.464698689416025,-109.42340033163654,-90.71714474076606
-41.99327862168667,-97.88473062864101,-81.86217096376815
-53.76809521954192,-99.31403800984012,-83.13482100889837
-67.92334219133534,-103.91254143572448,-85.89153206105213
-34.44108777183743,-93.24896978192966,-79.98611187938826
-56.04342491447261,-100.20111859514122,-84.98536636350019
-68.09969989379363,-108.51014257813263,-88.63645041206469
-57.950427452018914,-101.65946204123512,-84.79870082759032
-46.76028342191228,-97.18932777562588,-82.62125678812293
-55.50642673534196,-104.26940037755551,-87.3360887113198
-48.67414486951748,-101.2431352496495,-83.87302613231708
-57.09953204107791,-104.03997480471646,-84.13474308920462
-65.6892490961011,-101.60328308477702,-83.58820715215506
-59.59936317361968,-101.81788136028534,-84.36436082555906
-60.299096839087554,-105.4513358603846,-88.22700120965982
-54.47138704758595,-103.12088093087749,-86.9054255340541
-46.984333721000894,-103.78702645135495,-86.47050890836891
-48.71595862593182,-100.6690314045992,-85.43339252396166
-48.938877919600714,-99.21897869362309,-83.38787001286259
-50.75143156506101,-99.50089884678269,-81.95006726568786
-58.50329844842099,-102.77434509287896,-86.5185332380392
-52.1589688179306,-99.95553789938008,-83.82515302338119
-65.68758595632568,-105.4547233705611,-85.96838734707251
-59.595672100068214,-99.223179139500985,-84.36969371254338
-47.745750908967636,-99.1168883550404,-84.39081391873744
-52.33394491074421,-102.3353925894539,-85.28605427398608
-56.22519335157352,-100.63898937153488,-84.38849765703425
-64.366471996668,-103.94511116190503,-85.77257142144109
-44.95578060755878,-100.40671857210782,-86.31513648733245
-54.78529703375722,-103.94132791394759,-86.18301557938025
-51.08949669287426,-102.20437745793305,-86.15615121312426
-58.69320379350404,-102.63791753831472,-85.35740446066059
-62.8693950881127,-106.44197926053977,-89.10945385110222
-59.14847932681192,-101.71179431948732,-83.91385710036086
-52.34351523204941,-103.35091019928734,-86.14352912657435
-59.65127919615185,-100.1173853305383,-81.40089914389951
-56.964544221234235,-105.45745485360007,-86.08201127258498
-54.963164678249484,-100.29631748185356,-84.94757201464387
-51.56217445648656,-104.57522892093084,-87.99434032750798
-45.5030610881459,-97.98679215566196,-84.42153334147082
-58.67107455216444,-101.68539381359898,-84.55794183402122
-58.115266358586325,-101.14675492560885,-85.4051656796017
-48.02337802003859,-102.67317809197425,-86.54792258762282
-63.71970908618641,-104.14627102567248,-85.74270596030925
-53.058573373196225,-104.7166734091779,-88.80938912727173
-47.44665241588643,-98.82851539760375,-83.3941245703255
-41.21335967193386,-97.09797033411634,-82.81487274909907
-49.59478322688119,-100.0077453262822,-83.40253779711114
-53.49621307796326,-101.1369950427714,-85.94113176097258
-46.221605637913285,-102.55335486310611,-85.90256710726442
-50.452875402950326,-100.76053097628098,-87.39506808941651
-62.26332974793047,-101.14214359192044,-84.43227291214933
-46.167711974221675,-100.90371617683306,-85.15012858711309
-49.58009854763873,-103.72997235560968,-87.18396889951639
-53.156874480620786,-102.87242626195008,-84.98153926479294
-41.07331523249866,-98.19848618546693,-83.14500141739349
-60.744611224392884,-103.94709916964027,-85.02014411255888
-40.86736859546198,-102.88308070888617,-85.75386259207686
-66.23215528194993,-105.59018259827855,-86.79584285711734
-47.82997568873691,-98.349909093309,-80.1606342580977
-55.797955962260744,-103.42468312837678,-83.31092482694493
-37.067130608993864,-103.25129370775072,-88.72631567705648
-48.374606123994056,-100.39911666559406,-84.89199080517653
-43.5087341854973,-98.8955263946305,-85.44728946561443
-30.483607347201826,-100.10126355091452,-86.18091196937836
-49.599021798559306,-103.02936837734833,-87.93277660738583
-51.52567890518969,-101.68183015522386,-83.49538960159902
-60.60707741840315,-104.12053956446327,-86.38214170266838
-60.616060138571015,-102.03954849112763,-84.46673763024904
-46.260980192572106,-99.68105832378654,-84.8339385450912
-63.42402393516409,-102.85027235418401,-82.79432557804276
-47.29761364587165,-101.74028188059481,-85.9748325122845
-41.790502553347096,-102.47022266048256,-86.5796834535135
-59.330479764103416,-104.33826128272634,-86.10522566641946
-63.648596986610755,-105.08427800406704,-86.87222189472492
-53.62875641745762,-100.17274404901119,-85.97549562163991
-54.59170030580111,-103.50673627844387,-86.48871877587256
-47.12211421627751,-102.8018358835465,-85.82205121206846
-41.30883849084995,-102.06401589861056,-85.02843372539623
-51.844547365059384,-100.29136585892451,-82.07599416032438
-45.5864650895997,-102.58608570740444,-87.14775253422843
-51.36265425539858,-95.92747989906913,-82.87204498538078
-51.30224108777685,-97.7292611185447,-83.2380867835206
-53.161081421264555,-101.531460985911,-85.22960864651947
-47.17018009396509,-99.68700787688337,-82.1691355950274
-46.57958517907423,-101.64269874725383,-86.45130888608838
-51.85752671026046,-102.02605319055017,-85.72056251657624
-45.96584733241218,-100.19393137706875,-83.7043690069685
-49.787294709572734,-106.23299377061966,-86.15629682798061
-48.47609244899479,-98.24811468308977,-84.45308310684175
-57.58704475040548,-103.37837848665805,-84.04959208702874
-39.51857312970537,-98.1391500312663,-83.11815582069508
-47.79732758648606,-100.34685956324768,-84.2225438152781
-62.60210708632826,-104.94080907928392,-85.60392495625767
-63.16367026760645,-108.44268819395293,-86.01172504764817
-30.899204732318026,-100.70040709895743,-84.75606990809007
-37.454349058449225,-95.420747216733,-83.22468169006362
-51.82192667344208,-102.20845099531255,-87.12130745216999
-70.75407117332793,-104.43434802623723,-85.06484111184017
-58.214100655230766,-100.17265074788654,-84.4611201878932
-53.74079984591043,-99.84367119368981,-83.30519368882901
-51.192515067572,-96.84763365227593,-83.47329818359539
-52.346112732266874,-98.64181223424991,-83.32078224786363
-62.456166457618,-104.15856091749058,-86.0054872678027
-51.46849927134656,-103.70772082316104,-86.49757859344389
-57.01888013933501,-102.865134708692,-84.61560982540237
-60.46309019278192,-104.07186656130845,-86.37382438625079
-31.840554165022752,-99.64842617954521,-87.56264808863598
-55.520142832520094,-103.92267311002827,-85.40750813960898
-51.57446478351551,-96.28920444099987,-83.21441129270306
-48.348790048463115,-107.26674377573704,-90.32408132403529
-49.218681693941676,-103.29046730318532,-86.63037099040683
-61.893376179452105,-101.69381063873013,-83.01034099406536
-56.759026136624755,-99.76020854629614,-84.28061620961552
-30.094781497964618,-99.90660285029881,-86.8171647123721
-50.14474159499616,-105.28330891863445,-87.39894613107433
-57.880467623166,-102.73521983263751,-84.68655675125945
-42.779585727418635,-99.35517435128077,-84.98662373631885
-55.48213891492321,-100.97097124234537,-83.87421129422054
-48.31472457264806,-100.40786973859915,-84.6378874447251
-52.41946316864403,-103.81676538247523,-87.39050787097631
-41.02565650982257,-98.86012135925735,-84.63133199044935
-55.25851383083028,-98.79817550866981,-85.03898476812775
-37.92042223774024,-95.15026941547774,-81.66258673752196
-56.440403610383044,-100.12982543138433,-83.34361555615746
-64.3564819639904,-102.26151431955515,-83.73540689768043
-44.10181546824123,-102.95359379571752,-86.639675751449
-75.08954668596186,-108.38564257305809,-87.95141653265568
-48.06465043031409,-104.58999527012497,-86.79919607880473
-57.5577908910264,-104.05999630939921,-87.03451584048524
-45.346686643711166,-100.28592215886889,-84.88806914765523
-55.40967029218751,-101.4088645059762,-85.25007854046612
-36.36120688160685,-100.36416029958808,-83.35449965119346
-63.18077253876436,-105.392825841399,-83.53006927322241
-54.87930167903221,-97.13005732720292,-81.9074204714036
-39.577328162251604,-100.55911900480415,-84.74123952345384
-55.82891058520704,-98.83491542353387,-81.54850705318032
-31.905660401639295,-99.86639192352234,-86.10342880557664
-55.13118184686681,-103.08615010536383,-83.04438420262143
-43.90477063503812,-103.14125933244961,-86.97759358122431
-47.787271705740636,-98.2771658302093,-82.62821441633851
-52.5481600461963,-98.02658751834308,-81.55790083704129
-56.23238986611398,-102.31761268842659,-84.0388063331195
-65.3761403444089,-100.59640956483747,-84.71687984297199
-60.44623935423061,-106.51991531930715,-89.45485205150109
-53.52095937838533,-99.0555309537622,-85.4875593293079
-49.62491646902407,-100.87377408073114,-85.21947890052576
-55.20036614999151,-98.03926559294577,-81.99445008568847
-57.57238326215827,-101.65369980118726,-84.45075874046734
-59.188870175380885,-104.82289814399081,-88.2586227027987
-59.37416103903519,-106.92078804255212,-88.13561485522109
-68.07408252603545,-103.23347722386086,-84.61071733892221
-55.9460793690813,-103.20535918543771,-87.71402856518398
-65.25277870611365,-101.3079356978237,-84.2565027761448
-45.520727331755495,-101.06555180373773,-83.70526240577507
-56.540636762690156,-103.49119684345354,-85.2122834942162
-62.01837812254104,-104.2098117192111,-86.18108842011922
-56.45506936855389,-101.99860994102201,-84.5206662738731
-55.76212375821518,-98.98819641164933,-85.91917839055229
-48.125135659050386,-98.1232984419582,-83.07994739955923
-47.13227759451598,-103.68865604025916,-85.0319729672859
-55.93000580363588,-100.32984807894229,-84.56550052890319
-60.410658825767655,-100.34278437370284,-82.75450719747505
-51.750554614333566,-102.14953339553263,-85.90137541019823
-58.75855219900569,-104.49582998160857,-84.81214491420788
-45.78901933727195,-100.64551725238967,-86.29272031045348
-48.273409930608125,-100.08377143080928,-85.34562414396822
-52.31677644777437,-99.00141210624022,-83.51012113719946
-49.49471479850439,-98.24829979442362,-83.83008117559567
-52.70414457142414,-103.08294068346848,-84.22387200445812
-52.46484659126952,-97.4172166068957,-83.76423234109612
-39.41203603564662,-94.8141027671922,-81.29562218691208
-52.29230067875454,-100.44003060290328,-84.52357231043649
-56.06092744593826,-101.75304570505256,-83.45652269870229
-59.851842959763644,-104.58726982549159,-84.74181039858536
-52.84810228905695,-101.80823099307902,-85.42147117570946
-45.288138513793,-102.27454947523448,-86.70545765643305
-49.07096542498522,-104.54296446909515,-87.682847110392
-58.74203568314766,-105.6438347941318,-86.97360078359706
-51.74132068703159,-102.09418958289032,-85.69357034130891
-50.30653522502428,-99.19881241048782,-83.2290951003695
-48.72993317171961,-98.5140968306699,-83.14409442057111
-50.08257745435043,-102.09783744686537,-85.26779266982624
-40.208435287784994,-96.62022850027478,-81.2557641617397
-55.1418109956324,-104.61717987074269,-87.13499698853185
-51.30813505614674,-98.728028855426885,-83.37477729295136
-45.84523273925788,-101.12065453556653,-84.8450523971618
-44.2571860909631,-98.25792945233275,-83.38702921972273
-62.17468529274663,-104.95335172554512,-86.95709634081975
-46.52505173495723,-102.2509311013317,-85.65109708132114
-48.73389972350981,-102.00351892980407,-87.05539408124724
-47.34385650617588,-99.27204697265688,-84.35089129852142
-60.04214223945161,-107.30312572013001,-88.12217021689109
-61.40205271084466,-105.7162134095757,-84.62181542327792
-48.41208220994952,-100.66690422545811,-85.64108871027277
-57.9420212903247,-104.13408280742759,-86.23255210204124
-47.51498697699299,-103.7832138937842,-87.30227458787519
-45.174897116676505,-99.34545215433793,-83.47446809088498
-50.26485841655807,-100.76319536040546,-86.10361624157777
-60.0877845549158,-105.07248476227576,-87.81476566965925
-52.87192931686326,-104.18145060911813,-87.49985931851168
-40.359616944803065,-98.07430346991859,-84.3252589425597
-42.984796307232955,-99.69057687417366,-85.4638501407273
-71.46363972007111,-108.87561002611844,-86.8106511371254
-71.05384424237491,-99.6921636718166,-81.04202696818692
-57.05099025201224,-100.73489801554219,-84.66890863805133
-40.418424998698754,-103.66320243373603,-88.40795239109652
-50.71892264623733,-103.6364400815165,-86.57353193347043
-30.80469476626007,-98.52309544099785,-84.6190333594907
-52.37768464526607,-100.99728205057873,-85.10035860308909
-45.56503995641998,-98.66800539255699,-81.8297904982173
-46.373978271689566,-101.10425765249049,-85.97797428668619
-59.21985646647374,-103.002504613735,-84.52738654522386
-34.135199195185464,-102.23286682845502,-85.95796930278607
-53.58804388079068,-100.40717507118377,-85.39635022382092
-60.991686872257105,-105.66548862338476,-86.3506383491669
-47.938482941298616,-101.85145146418618,-83.8871530246104
-57.06978526434466,-105.92552767189963,-86.44583365162255
-51.757870808589246,-104.10546766767594,-88.6591630925256
-60.613753447810154,-101.04518216030172,-83.03817615597981
-54.09284810874482,-101.59882144750904,-84.0703608458874
-63.99880660436082,-105.7753140616031,-88.07176639783438
-48.30415852807488,-101.39515230340126,-86.22024437117574
-52.54994061235425,-101.09148400555014,-84.82830917984333
-48.61367043718724,-105.29087170390713,-90.75384435280526
-48.66978105637662,-102.00566000985458,-85.2511750097712
-45.124271548326135,-101.07779905550697,-85.75470393088165
-38.67654855614836,-99.44704456604686,-84.50350578452083
-40.01139713269259,-99.95570228166224,-84.28637393053992
-38.12285043007449,-100.2742800659895,-84.55422518719936
-53.80637454311193,-106.01468879484554,-88.51062034915407
-52.53119981660029,-102.33006732071894,-85.04994290970636
-48.160059586804095,-100.03994589990299,-83.4663406241916
-55.00962229195147,-100.91377093147608,-83.73092550962596
-64.30710207290815,-100.80713683890524,-84.4398299956597
-51.15002811852219,-104.37035459353065,-89.59401519941333
-47.94231090411563,-103.72946235717342,-86.25592511901132
-47.77857548108693,-100.25912751307911,-86.41839744411342
-55.477258147049895,-104.46962176545972,-88.2799419606558
-45.15991463899974,-98.9167969836741,-82.48023584687377
-46.789235067102425,-101.33026476381123,-84.35282087387152
-54.24811222313315,-100.66839554707693,-83.82164794909838
-56.84580400571872,-104.67147192832627,-87.23843096757332
-48.45104210100055,-104.83222633079171,-86.42779512035483
-53.090431962645255,-106.21417772084665,-87.255113746395
-66.12722458304364,-101.90209255939891,-81.97591394575926
-54.93533516405711,-101.86211167165945,-85.76361702620366
-47.71517860994783,-100.2228020068447,-84.60854931930805
-50.081198973860296,-104.71001667303548,-87.14815804451328
-52.9585566100443,-101.72561161984939,-85.3746153701442
-50.35618095365197,-99.34441910324932,-83.33417523890704
-65.4286254098372,-104.92106141877085,-87.0272538616894
-77.41543632814665,-104.64947707314566,-88.52883080933253
-63.01691326280513,-101.32620295981593,-83.24921976411704
-55.38098498730932,-99.61022598291056,-82.22877441065717
-63.26415103708945,-107.67046791090812,-87.18905987553536
-51.57040803832399,-100.45055907651155,-82.47366933260517
-49.191651665827465,-100.00046930096313,-83.72048545402174
-63.84757823830171,-105.44712422331551,-87.39965067529688
-55.55957683816126,-101.33547420684664,-85.70603521947267
-55.15133155202943,-101.70249830434344,-86.55737541736534
-42.95668776020108,-103.96222334521279,-86.56843458846691
-43.529836835719664,-98.85495888735022,-84.18682367903732
-39.523829600830595,-100.38894629087831,-88.39454609572985
-44.35903932121988,-104.79019941907642,-87.17270862405154
-59.62426003243149,-100.62990329195209,-83.32021201378438
-68.80317354600982,-102.51624441357798,-84.32774056946486
-51.566179648362436,-102.86734247951257,-85.72986713368212
-46.74448579842414,-102.00008266158459,-85.9114830983878
-54.9981837860434,-104.5996369249206,-85.83746604923853
-40.27049035800184,-97.78347438833615,-83.09999487331051
-62.37271529221084,-102.93878919105529,-85.02659784773773
-53.823991570301246,-102.0312312086593,-83.7083656376493
-44.4938590709728,-100.46165434827135,-85.26159412364125
