Catalog Number - USNM,Kind of Object,Special Collections,Specimen Count,Identification,Other Identifications,Name Hierarchy,Type Status,Type Citations,Order,Family,Subfamily,Date Collected,Ocean,Sea/Gulf,Archipelago,Island Grouping,Island Name,Continent,Country,Province/State,District/County,Precise Locality,Centroid Latitude,Centroid Longitude,Collector(s),Field Number(s),Other Numbers (Type : Value),Vessel,Cruise,Station,Expedition,Collection Method,Depth (m),Source of Sample,Preparation Details (Preparation:Location:Count),Measurements,Notes,Accession Number,Genetic Sample Type,Biorepository Number,Specimen Voucher Number,Bold ID,GenBank Numbers,Preservation Method,Embargo?,Depleted?,Record Last Modified,EZID
"268071","Specimen/Lot","",20,"Fibramia lateralis","Apogon lateralis","Fibramia lateralis : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","","15 May 1978 (1978 May 15 - 0000 00 00; 08:30 - 11:30)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Philippine Island: Negros Oriental, South Bais Bay.",9.5717,123.15,"Springer, V. G.; Smithsonian Team; Carpenter, K. E.","SP 78-15","","","","","Sp-78","Rotenone","0 to 1","",,,"","333189","","","","","","","","","10 Aug 2020 20:53:00","http://n2t.net/ark:/65665/3bfbd55a2-3af8-49ec-a33c-2eecda15fa84"
"425297","Specimen/Lot","",1,"Fistularia petimba","","Fistularia petimba : Fistulariidae : Syngnathiformes : Actinopterygii : Chordata","","","Syngnathiformes","Fistulariidae","","8 Jun 1978 (1978 Jun 08 - 0000 00 00; 17:25 - 20:25)","North Pacific Ocean","Visayan Sea","Philippine Archipelago","","South Gigante Island","","Philippines","","","Philippine Islands, Visayan Sea Between Northern Negros and Masbate Island, Southeast South Gigante Island.",11.5064,123.396,"Alcala, L.; Hendler, G.; Knapp, L. W.","","","Sting Ray V","","T-27","Sp-78","80-ft Otter Trawl","0 to 38.4","",,,"","333189","","","","","","","","","08 Apr 2020 18:10:00","http://n2t.net/ark:/65665/3ecab50da-244f-4918-94a0-21a2fbe5e564"
"425316","Specimen/Lot","",1,"Fistularia petimba","","Fistularia petimba : Fistulariidae : Syngnathiformes : Actinopterygii : Chordata","","","Syngnathiformes","Fistulariidae","","3 Jun 1978 (1978 Jun 03 - 0000 00 00)","North Pacific Ocean","","Philippine Archipelago","","Mactan Island","","Philippines","","","Philippine Islands, Mactan Island, Off East Side (Off Buyong Beach - Just slightly Northeast of SP 78-29). Anomalops collected at 75 feet by Victor Albaladejo hand and flashlight at 20:00 - 20:30.",10.2858,124.002,"Springer, V. G.; Carpenter, K. E.; Libbey, J. D.; Miclat, R.; Albaladejo, V.; Corpuz, V.","SP 78-30","","","","","SP-78","Rotenone","0 to 30","",,,"","333189","","","","","","","","","12 Aug 2020 18:07:00","http://n2t.net/ark:/65665/30e957b20-5577-42da-a0b1-4519c1d42b04"
"425321","Specimen/Lot","",11,"Fistularia petimba","","Fistularia petimba : Fistulariidae : Syngnathiformes : Actinopterygii : Chordata","","","Syngnathiformes","Fistulariidae","","4 Jun 1978 (1978 Jun 04 - 0000 00 00; 10:10 - 13:10)","North Pacific Ocean","Visayan Sea","Philippine Archipelago","Concepcion Islands","Baliguian Island","","Philippines","Iloilo","Concepcion","Philippine Islands, Visayan Sea Between Northern Negros and Masbate Island, Northeast Baliguian Island.",11.2444,123.312,"Alcala, L.; Hendler, G.; Knapp, L. W.","","","Sting Ray V","","T-1","Sp-78","80-ft Otter Trawl","0 to 36.6","",,,"","333189","","","","","","","","","08 Apr 2020 15:17:00","http://n2t.net/ark:/65665/373489633-8519-4c23-a843-ba5a8ea0d862"
"360264","Specimen/Lot","Types",1,"Flabellicauda alleni Fujiwara et al.","Lepadichthys bolini","Flabellicauda alleni Fujiwara et al. : Gobiesocidae : Gobiesociformes : Actinopterygii : Chordata","Holotype","Fujiwara, K., Conway, K. W., et al. 2021. Description of a new genus and two new species of Indo-Pacific clingfishes (Gobiesocidae: Diademichthyinae) with redescription and reassignment of two species previously assigned to Lepadichthys Waite, 1904. 109 (3): 757, Figs. 1A, 2A, 3, 4A-E, 5, 6A-C, 7A, 8A-D, 10-13.","Gobiesociformes","Gobiesocidae","Gobiesocinae","21 May 1978 (1978 May 21 - 0000 00 00; 15:30 - 17:30)","North Pacific Ocean","","Philippine Archipelago","Cuyo Islands","Cuyo Island","","Philippines","Palawan","","Philippines, Palawan Province, Cuyo Island.",10.8533,121.004,"Springer, V. G.; Smithsonian Team","SP 78-17","","","","","Sp-78","Rotenone; Dip Net","1","",,,"5 specimens recataloged under USNM 451066 as paratypes of Flabellecauda alleni Holotype. 3 specimens donated to Kagoshima University Museum (KAUM) in September 2020. New numbers are KAUM-I 146168, 146169, and 146170.","332315","","","","","","","","","06 Oct 2022 16:53:00","http://n2t.net/ark:/65665/393e5957f-4293-4574-99e3-abaa6345d1b3"
"360265","Specimen/Lot","",2,"Flabellicauda alleni Fujiwara et al.","Lepadichthys bolini","Flabellicauda alleni Fujiwara et al. : Gobiesocidae : Gobiesociformes : Actinopterygii : Chordata","Paratype","Fujiwara, K., Conway, K. W., et al. 2021. Description of a new genus and two new species of Indo-Pacific clingfishes (Gobiesocidae: Diademichthyinae) with redescription and reassignment of two species previously assigned to Lepadichthys Waite, 1904. 109 (3): 757, Figs. 1A, 2A, 3, 4A-E, 5, 6A-C, 7A, 8A-D, 10-13.","Gobiesociformes","Gobiesocidae","Gobiesocinae","9 May 1978 (1978 May 09 - 0000 00 00; 16:10 - 17:20)","North Pacific Ocean","","Philippine Archipelago","Central Visayas","Siquijor Island","","Philippines","Siquijor","","Philippine Islands, Siquijor Island, west side, approximately 3/4 miles South of San Juan Town.",9.1417,123.489,"Springer, V. G.; Smithsonian Team; Silliman University Group; Carpenter, K. E.","SP 78-4","","","","","Sp-78","Rotenone; Dip Net","0 to 6","",,,"","332315","","","","","","","","","20 Nov 2023 18:37:00","http://n2t.net/ark:/65665/3ad3a72ff-62d0-4a4e-879d-8d89dd488485"
"360266","Specimen/Lot","",3,"Flabellicauda alleni Fujiwara et al.","Lepadichthys bolini","Flabellicauda alleni Fujiwara et al. : Gobiesocidae : Gobiesociformes : Actinopterygii : Chordata","","","Gobiesociformes","Gobiesocidae","Gobiesocinae","9 May 1978 (1978 May 09 - 0000 00 00; 16:10 - 17:20)","North Pacific Ocean","","Philippine Archipelago","Central Visayas","Siquijor Island","","Philippines","Siquijor","","Philippine Islands, Siquijor Island, west side, approximately 3/4 miles South of San Juan Town.",9.1417,123.489,"Springer, V. G.; Smithsonian Team; Silliman University Group; Carpenter, K. E.","SP 78-4","","","","","Sp-78","Rotenone; Dip Net","0 to 6","",,,"","332315","","","","","","","","","11 Mar 2025 16:27:00","http://n2t.net/ark:/65665/348aefc63-14f3-4f11-a7b8-84b97a771d8d"
"424441","Specimen/Lot","",3,"Flabellicauda alleni Fujiwara et al.","Lepadichthys bolini; Lepadichthys","Flabellicauda alleni Fujiwara et al. : Gobiesocidae : Gobiesociformes : Actinopterygii : Chordata","","","Gobiesociformes","Gobiesocidae","Gobiesocinae","10 May 1978 (1978 May 10 - 0000 00 00)","North Pacific Ocean","","Philippine Archipelago","Central Visayas","Siquijor Island","","Philippines","Siquijor","","Philippine Islands: Siquijor Island, West Side, approximately 1 Mile South of San Juan Town.",9.1411,123.494,"Springer, V. G.; Smithsonian Team; Silliman University Group","SP 78-7","","","","","SP-78","Rotenone","0 to 10.7","",,,"","332315","","","","","","","","","12 Mar 2025 13:44:00","http://n2t.net/ark:/65665/3244473bc-f5ac-4550-b9b3-b4e2f27cd953"
"451066","Specimen/Lot","Types",5,"Flabellicauda alleni Fujiwara et al.","","Flabellicauda alleni Fujiwara et al. : Gobiesocidae : Gobiesociformes : Actinopterygii : Chordata","Paratype","Fujiwara, K., Conway, K. W., et al. 2021. Description of a new genus and two new species of Indo-Pacific clingfishes (Gobiesocidae: Diademichthyinae) with redescription and reassignment of two species previously assigned to Lepadichthys Waite, 1904. 109 (3): 757, Figs. 1A, 2A, 3, 4A-E, 5, 6A-C, 7A, 8A-D, 10-13.","Gobiesociformes","Gobiesocidae","Gobiesocinae","21 May 1978 (1978 May 21 - 0000 00 00; 15:30 - 17:30)","North Pacific Ocean","","Philippine Archipelago","Cuyo Islands","Cuyo Island","","Philippines","Palawan","","Philippines, Palawan Province, Cuyo Island.",10.8533,121.004,"Springer, V. G.; Smithsonian Team","SP 78-17","","","","","Sp-78","Rotenone; Dip Net","1","",,,"Out of USNM 360264","332315","","","","","","","","","04 Oct 2022 14:32:00","http://n2t.net/ark:/65665/3fd21d8de-2577-4873-9429-db8d5a6afa63"
"262586","Specimen/Lot","",2,"Foa","","Foa : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","Apogoninae","18 Jun 1978 (1978 Jun 18 - 0000 00 00; 15:00 - 17:10)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Ajong, Negros Island, Philippine Islands",9.3833,123.258,"Springer, V. G.; Knapp, L. W.; Alcala, L.","SP 78-46","","","","","SP-78","Rotenone; Dip Net","0 to 2","",,,"","333189","","","","","","","","","13 Aug 2020 19:41:00","http://n2t.net/ark:/65665/31e461765-33bf-4cef-8805-f55676d4030f"
"261052","Specimen/Lot","",1,"Foa fo","Foa","Foa fo : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","Apogoninae","9 May 1978 (1978 May 09 - 0000 00 00)","North Pacific Ocean","","Philippine Archipelago","","Siquijor","","Philippines","Siquijor","San Juan","Philippine Islands: Siquijor Island, west side, Paliton Village In San Juan Municipality.",9.175,123.463,"Springer, V. G.; Smithsonian Team; Local Children","SP 78-3","","","","","Sp-78","Rotenone; Derris Root","0 to 2","",,,"","333189","","","","","","","","","07 Aug 2020 18:38:00","http://n2t.net/ark:/65665/3c409f1db-f72e-4288-910d-a4ae5bf484ad"
"265326","Specimen/Lot","",2,"Foa hyalina","Foa","Foa hyalina : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","Apogoninae","12 May 1978 (1978 May 12 - 0000 00 00)","North Pacific Ocean","","Philippine Archipelago","","Negros","","Philippines","","","Southern tip of Negros Island, just off shore from Bonbonon Point",9.0408,123.127,"Springer, V. G.; Smithsonian Team","SP 78-9","","","","","SP-78","Rotenone","6 to 9.1","",,,"","333189","","","","","","","","","07 Aug 2020 22:05:00","http://n2t.net/ark:/65665/3dd904245-6ea9-40dd-a10c-15e06b1d2850"
"345019","Specimen/Lot","",1,"Foa hyalina","Apogon hyalina","Foa hyalina : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","Apogoninae","13 May 1978 (1978 May 13 - 0000 00 00; 07:35 - 08:50)","North Pacific Ocean","","Philippine Archipelago","","Negros","","Philippines","Negros Oriental","","Philippine Is.: Oriental Negros, Just off Bonbonon Point at southern tip of island",9.0458,123.127,"Springer, V. G.; Carpenter, K. E.; Libbey, J. D.; et al.","SP 78-11","","","","","SP-78","Rotenone; Dip Net","0 to 12","",,,"","333189","","","","","","","","","10 Aug 2020 20:21:00","http://n2t.net/ark:/65665/349c29c9a-1a65-4564-a294-5363f96ab2b4"
"261050","Specimen/Lot","",5,"Fowleria","","Fowleria : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","Apogoninae","21 May 1978 (1978 May 21 - 0000 00 00; 15:30 - 17:30)","North Pacific Ocean","","Philippine Archipelago","Cuyo Islands","Cuyo Island","","Philippines","Palawan","","Philippines, Palawan Province, Cuyo Island.",10.8533,121.004,"Springer, V. G.; Smithsonian Team","SP 78-17","","","","","Sp-78","Rotenone; Dip Net","1","",,,"","333189","","","","","","","","","10 Aug 2020 21:28:00","http://n2t.net/ark:/65665/34843bc18-3300-4a4c-a75c-b798bb61aab6"
"261094","Specimen/Lot","",1,"Fowleria","","Fowleria : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","Apogoninae","15 May 1978 (1978 May 15 - 0000 00 00; 12:30 - 13:30 Pm)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Philippine Islands, Oriental Negros, approximately 3 kilometers East of Diutay Island.",9.6161,123.168,"Springer, V. G.; Smithsonian Team","SP 78-16","","","","","Sp-78","Rotenone","0 to 21","",,,"","333189","","","","","","","","","10 Aug 2020 21:03:00","http://n2t.net/ark:/65665/35ba820c6-0c69-4112-88fa-810f0aebbcb7"
"261096","Specimen/Lot","",1,"Fowleria","","Fowleria : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","Apogoninae","3 Jun 1978 (1978 Jun 03 - 0000 00 00; 16:30 - 17:00)","North Pacific Ocean","","","","","","Philippines","Negros Oriental","","Philippines: Negros Oriental",9.325,123.313,"Fehlmann, H. A.; Catada, D.; Duran, E.; Raymundo, M.","SP 78-31","","","","","Sp-78","Rotenone; Dipnet; By Hand","0 to 2","",,,"","333189","","","","","","","","","12 Aug 2020 18:33:00","http://n2t.net/ark:/65665/3e4445c05-6604-4a07-8537-7b259d45d877"
"261097","Specimen/Lot","",1,"Fowleria","","Fowleria : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","Apogoninae","8 May 1978 (1978 May 08 - 0000 00 00; 11:30 - 12:00)","North Pacific Ocean","","Philippine Archipelago","","Cebu","","Philippines","","","Philippine Islands, Cebu I., southern tip.",9.4128,123.325,"Fehlmann, H. A.; Smithsonian Team","SP 78-2","","","","","Sp-78","Rotenone; Dip Net","1 to 2","",,,"","333189","","","","","","","","","07 Aug 2020 18:25:00","http://n2t.net/ark:/65665/39d8b7c11-9a2c-460a-9d5d-1a7e14583862"
"261105","Specimen/Lot","",1,"Fowleria","","Fowleria : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","Apogoninae","12 Jun 1978 (1978 Jun 12 - 0000 00 00; 13:10 - 14:20)","North Pacific Ocean","Bohol Sea","Philippine Archipelago","Central Visayas","Pamilacan Island","","Philippines","Bohol","Baclayon","Philippine Islands, Pamilikan Island Off SW Tip of Island",9.4889,123.917,"Springer, V. G.; Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Silliman University Group","SP 78-43","","","","","Sp-78","Rotenone; Dip Net","0 to 24","",,,"","333189","","","","","","","","","13 Aug 2020 18:49:00","http://n2t.net/ark:/65665/384f10e94-5b8d-45b6-83a7-1600f8183bfb"
"262545","Specimen/Lot","",1,"Fowleria","","Fowleria : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","Apogoninae","10 Jun 1978 (1978 Jun 10 - 0000 00 00)","North Pacific Ocean","","Philippine Archipelago","Central Visayas","Balicasag Island","","Philippines","Bohol","","Philippine Islands, Balicasag Island, West Side At Drop Off.",9.5206,123.667,"Springer, V. G.; Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Silliman University Group","SP 78-38","","","","","SP-78","Rotenone; Dip Net","0 to 24","",,,"","333189","","","","","","","","","12 Aug 2020 21:27:00","http://n2t.net/ark:/65665/3204ad509-f5ca-4c45-95ad-eaa843a1fc16"
"261047","Specimen/Lot","",2,"Fowleria aurita","","Fowleria aurita : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","Apogoninae","11 Jun 1978 (1978 Jun 11 - 0000 00 00; 12:08 - 13:00)","North Pacific Ocean","","Philippine Archipelago","","Balicasag Island","","Philippines","Bohol","","Philippine Islands, Balicasag Island West Side At Drop Off",9.5206,123.667,"Springer, V. G.; Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Silliman University Group","SP 78-39","","","","","Sp-78","Rotenone","0 to 41","",,,"Id.'d by t.h. fraser july/2002.","333189","","","","","","","","","13 Aug 2020 18:05:00","http://n2t.net/ark:/65665/3c8c16535-3a31-4b98-b767-f62cbae8cd1d"
"261095","Specimen/Lot","",3,"Fowleria aurita","","Fowleria aurita : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","Apogoninae","10 May 1978 (1978 May 10 - 0000 00 00)","North Pacific Ocean","","Philippine Archipelago","Central Visayas","Siquijor Island","","Philippines","Siquijor","","Philippine Islands: Siquijor Island, West Side, approximately 1 Mile South of San Juan Town.",9.1411,123.494,"Springer, V. G.; Smithsonian Team; Silliman University Group","SP 78-7","","","","","SP-78","Rotenone","0 to 10.7","",,,"Originally 5 specimens, 2 fowleria isostigma removed to usnm 370248","333189","","","","","","","","","07 Aug 2020 21:38:00","http://n2t.net/ark:/65665/3acc98c0a-c9e0-4b3e-b3b0-738bc31a4867"
"261102","Specimen/Lot","",5,"Fowleria aurita","","Fowleria aurita : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","Apogoninae","9 May 1978 (1978 May 09 - 0000 00 00; 16:10 - 17:20)","North Pacific Ocean","","Philippine Archipelago","Central Visayas","Siquijor Island","","Philippines","Siquijor","","Philippine Islands, Siquijor Island, west side, approximately 3/4 miles South of San Juan Town.",9.1417,123.489,"Springer, V. G.; Smithsonian Team; Silliman University Group; Carpenter, K. E.","SP 78-4","","","","","Sp-78","Rotenone; Dip Net","0 to 6","",,,"Id.'d by t.h. fraser july/2002.","333189","","","","","","","","","07 Aug 2020 19:24:00","http://n2t.net/ark:/65665/3e53b9067-876d-4d68-addc-cec49a68e9be"
"261106","Specimen/Lot","",3,"Fowleria aurita","","Fowleria aurita : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","Apogoninae","12 May 1978 (1978 May 12 - 0000 00 00)","North Pacific Ocean","","Philippine Archipelago","","Negros","","Philippines","","","Southern tip of Negros Island, just off shore from Bonbonon Point",9.0408,123.127,"Springer, V. G.; Smithsonian Team","SP 78-9","","","","","SP-78","Rotenone","6 to 9.1","",,,"Id.'d by t.h. fraser july/2002.","333189","","","","","","","","","07 Aug 2020 22:05:00","http://n2t.net/ark:/65665/387614f99-7162-49b6-b079-242b26a27682"
"261107","Specimen/Lot","",1,"Fowleria aurita","","Fowleria aurita : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","Apogoninae","7 Jun 1978 (1978 Jun 07 - 0000 00 00; 11:43 - 13:00)","North Pacific Ocean","","Philippine Archipelago","Visayas","Apo Island","","Philippines","Negros Oriental","Dauin","Philippine Islands, Apo Island, Southeast Side of Island - a Little North (200 Ft) of SP 78-33",9.0772,123.279,"Springer, V. G.; Libbey, J. D.; BFAR Team","SP 78-36","","","","","Sp-78","Rotenone; Dip Net","0 to 39.5","",,,"Id.'d by t.h. fraser july/2002.","333189","","","","","","","","","12 Aug 2020 20:29:00","http://n2t.net/ark:/65665/31f1c6153-da92-4fd9-96f8-18813094ac00"
"261110","Specimen/Lot","",2,"Fowleria aurita","","Fowleria aurita : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","Apogoninae","9 May 1978 (1978 May 09 - 0000 00 00; 16:10 - 17:20)","North Pacific Ocean","","Philippine Archipelago","Central Visayas","Siquijor Island","","Philippines","Siquijor","","Philippine Islands, Siquijor Island, west side, approximately 3/4 miles South of San Juan Town.",9.1417,123.489,"Springer, V. G.; Smithsonian Team; Silliman University Group; Carpenter, K. E.","SP 78-4","","","","","Sp-78","Rotenone; Dip Net","0 to 6","",,,"Id.'d by t.h. fraser july/2002.","333189","","","","","","","","","07 Aug 2020 19:24:00","http://n2t.net/ark:/65665/3caa200c2-6bbf-4a3d-85de-abdd801c54e9"
"261113","Specimen/Lot","",3,"Fowleria aurita","","Fowleria aurita : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","Apogoninae","10 Jun 1978 (1978 Jun 10 - 0000 00 00)","North Pacific Ocean","","Philippine Archipelago","Central Visayas","Balicasag Island","","Philippines","Bohol","","Philippine Islands, Balicasag Island, West Side At Drop Off.",9.5206,123.667,"Springer, V. G.; Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Silliman University Group","SP 78-38","","","","","SP-78","Rotenone; Dip Net","0 to 24","",,,"Id.'d by t.h. fraser july/2002.","333189","","","","","","","","","12 Aug 2020 21:31:00","http://n2t.net/ark:/65665/3c940ff52-c720-445e-98e1-a73962b477f0"
"261118","Specimen/Lot","",1,"Fowleria aurita","","Fowleria aurita : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","Apogoninae","3 Jun 1978 (1978 Jun 03 - 0000 00 00)","North Pacific Ocean","","Philippine Archipelago","","Mactan Island","","Philippines","","","Philippine Islands, Mactan Island, Off East Side (Off Buyong Beach - Just slightly Northeast of SP 78-29). Anomalops collected at 75 feet by Victor Albaladejo hand and flashlight at 20:00 - 20:30.",10.2858,124.002,"Springer, V. G.; Carpenter, K. E.; Libbey, J. D.; Miclat, R.; Albaladejo, V.; Corpuz, V.","SP 78-30","","","","","SP-78","Rotenone","0 to 30","",,,"","333189","","","","","","","","","12 Aug 2020 17:09:00","http://n2t.net/ark:/65665/37ab59a5e-f63d-414d-8f05-a52a94a052a7"
"261120","Specimen/Lot","",6,"Fowleria aurita","","Fowleria aurita : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","Apogoninae","13 May 1978 (1978 May 13 - 0000 00 00; 07:35 - 08:50)","North Pacific Ocean","","Philippine Archipelago","","Negros","","Philippines","Negros Oriental","","Philippine Is.: Oriental Negros, Just off Bonbonon Point at southern tip of island",9.0458,123.127,"Springer, V. G.; Carpenter, K. E.; Libbey, J. D.; et al.","SP 78-11","","","","","SP-78","Rotenone; Dip Net","0 to 12","",,,"Id.'d by t.h. fraser july/2002.","333189","","","","","","","","","10 Aug 2020 20:16:00","http://n2t.net/ark:/65665/3788a16cf-a08c-436d-950c-2c53f7701490"
"262575","Specimen/Lot","",1,"Fowleria aurita","","Fowleria aurita : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","Apogoninae","6 Jun 1978 (1978 Jun 06 - 0000 00 00; 11:00 - 12:15)","North Pacific Ocean","","Philippine Archipelago","","Apo Island","","Philippines","","","Philippine Islands, Apo Island, Southeast Side of Island",9.0772,123.279,"Springer, V. G.; Libbey, J. D.; et al.","SP 78-33","","","","","Sp-78","Rotenone; Dip Net","0 to 30","",,,"","333189","","","","","","","","","12 Aug 2020 18:50:00","http://n2t.net/ark:/65665/316318a60-bf7d-4689-bf7a-2830908f1d2f"
"261103","Specimen/Lot","",2,"Fowleria flammea","","Fowleria flammea : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","Apogoninae","15 May 1978 (1978 May 15 - 0000 00 00; 12:30 - 13:30 Pm)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Philippine Islands, Oriental Negros, approximately 3 kilometers East of Diutay Island.",9.6161,123.168,"Springer, V. G.; Smithsonian Team","SP 78-16","","","","","Sp-78","Rotenone","0 to 21","",,,"Id.'d by t.h. fraser july/2002.","333189","","","","","","","","","10 Aug 2020 21:03:00","http://n2t.net/ark:/65665/3dcadf74a-4598-4bd4-add0-a820162ce42e"
"268255","Specimen/Lot","",1,"Fowleria flammea","Apogon monochrous","Fowleria flammea : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","Apogoninae","10 Jun 1978 (1978 Jun 10 - 0000 00 00)","North Pacific Ocean","","Philippine Archipelago","Central Visayas","Balicasag Island","","Philippines","Bohol","","Philippine Islands, Balicasag Island, West Side At Drop Off.",9.5206,123.667,"Springer, V. G.; Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Silliman University Group","SP 78-38","","","","","SP-78","Rotenone; Dip Net","0 to 24","",,,"","333189","","","","","","","","","12 Aug 2020 21:48:00","http://n2t.net/ark:/65665/36cc9ffac-379a-4cb9-8d58-39e248554e5c"
"261048","Specimen/Lot","",8,"Fowleria isostigma","","Fowleria isostigma : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","Apogoninae","24 May 1978 (1978 May 24 - 0000 00 00)","North Pacific Ocean","","Philippine Archipelago","","Bararin Island","","Philippines","Palawan","","Philippine Island: Palawan Province, NNE Side of Bararin Island. (Cuyo Island)",10.8783,120.946,"Springer, V. G.; Smithsonian Team; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Silliman University Group","SP 78-21","","","","","Sp-78","Rotenone; Dip Net","0 to 17","",,,"Id.'d by t.h. fraser july/2002.","333189","","","","","","","","","11 Aug 2020 15:51:00","http://n2t.net/ark:/65665/32e36fd65-0f0f-4863-9399-71718b4196fd"
"261099","Specimen/Lot","",3,"Fowleria isostigma","","Fowleria isostigma : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","Apogoninae","15 May 1978 (1978 May 15 - 0000 00 00; 08:30 - 11:30)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Philippine Island: Negros Oriental, South Bais Bay.",9.5717,123.15,"Springer, V. G.; Smithsonian Team; Carpenter, K. E.","SP 78-15","","","","","Sp-78","Rotenone","0 to 1","",,,"Id.'d by t.h. fraser july/2002.","333189","","","","","","","","","10 Aug 2020 20:50:00","http://n2t.net/ark:/65665/35fa56765-320c-40dc-b281-dbf445c5c113"
"261114","Specimen/Lot","",4,"Fowleria isostigma","","Fowleria isostigma : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","Apogoninae","10 Jun 1978 (1978 Jun 10 - 0000 00 00)","North Pacific Ocean","","Philippine Archipelago","Central Visayas","Balicasag Island","","Philippines","Bohol","","Philippine Islands, Balicasag Island, West Side At Drop Off.",9.5206,123.667,"Springer, V. G.; Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Silliman University Group","SP 78-38","","","","","SP-78","Rotenone; Dip Net","0 to 24","",,,"Id.'d by t.h. fraser july/2002.","333189","","","","","","","","","12 Aug 2020 21:31:00","http://n2t.net/ark:/65665/3955e061d-0504-41a1-a58e-1ca50a3db05a"
"261116","Specimen/Lot","",33,"Fowleria isostigma","","Fowleria isostigma : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","Apogoninae","21 May 1978 (1978 May 21 - 0000 00 00; 15:30 - 17:30)","North Pacific Ocean","","Philippine Archipelago","Cuyo Islands","Cuyo Island","","Philippines","Palawan","","Philippines, Palawan Province, Cuyo Island.",10.8533,121.004,"Springer, V. G.; Smithsonian Team","SP 78-17","","","","","Sp-78","Rotenone; Dip Net","1","",,,"Id.'d by t.h. fraser july/2002.","333189","","","","","","","","","10 Aug 2020 21:28:00","http://n2t.net/ark:/65665/3de66153e-c21f-425d-8a65-8876be5c03de"
"262547","Specimen/Lot","",7,"Fowleria isostigma","","Fowleria isostigma : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","Apogoninae","25 May 1978 (1978 May 25 - 0000 00 00; 16:00 - 18:30)","North Pacific Ocean","","Philippine Archipelago","","Tagauayan Island","","Philippines","Palawan","","Philippine Islands, Palawan Province, Tagauayan Island (Cuyo Island).",10.9633,121.226,"Springer, V. G.; Smithsonian Team; BFAR Team; Silliman University Group","SP 78-25","","","","","SP-78","Rotenone; Dip Net","0 to 2","",,,"","333189","","","","","","","","","11 Aug 2020 17:58:00","http://n2t.net/ark:/65665/3d28eb66a-079c-406e-aa04-f698634aabe7"
