Catalog Number - USNM,Kind of Object,Special Collections,Specimen Count,Identification,Other Identifications,Name Hierarchy,Type Status,Type Citations,Order,Family,Subfamily,Date Collected,Ocean,Sea/Gulf,Archipelago,Island Grouping,Island Name,Continent,Country,Province/State,District/County,Precise Locality,Centroid Latitude,Centroid Longitude,Collector(s),Field Number(s),Other Numbers (Type : Value),Vessel,Cruise,Station,Expedition,Collection Method,Depth (m),Source of Sample,Preparation Details (Preparation:Location:Count),Measurements,Notes,Accession Number,Genetic Sample Type,Biorepository Number,Specimen Voucher Number,Bold ID,GenBank Numbers,Preservation Method,Embargo?,Depleted?,Record Last Modified,EZID
"268141","Specimen/Lot","",1,"Ostorhinchus nigrofasciatus","Apogon nigrofasciatus","Ostorhinchus nigrofasciatus : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","","18 May 1979 (1979 May 18 - 0000 00 00; 07:30 - 10:45)","North Pacific Ocean","Bohol Sea","Philippine Archipelago","Visayas","Apo Island","","Philippines","Negros Oriental","","Apo Island, Opposite West End of Chanos Pond",9.075,123.273,"Knapp, L. W.; Alcala, L.; Catada, D.; Inocencio, C.","LK 79-20; LWK 79-20","","","","","Sp-79","Pro-Noxfish","0 to 2","",,,"","346491","","","","","","","","","27 Jul 2020 21:07:00","http://n2t.net/ark:/65665/36b090639-0709-4c2e-9582-afc62746ea96"
"268142","Specimen/Lot","",6,"Ostorhinchus nigrofasciatus","Apogon nigrofasciatus","Ostorhinchus nigrofasciatus : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","","8 May 1979 (1979 May 08 - 0000 00 00; 09:18)","North Pacific Ocean","","Philippine Archipelago","","Cebu Island","","Philippines","Cebu","","Northwest side of Pescador Island, 2 kilometers from Cebu Mainland Nearest Town Resort of Moalboal, Cebu, P.I.",9.925,123.342,"Libbey, J. D.; Podkulski, K.; Miclat, R.; Catada, D.","JL-4","","","","","Sp-79","Rotenone","30","",,,"","346491","","","","","","","","","28 Jul 2020 16:47:00","http://n2t.net/ark:/65665/3b5961975-b6c9-4410-b814-d4afefed79dc"
"329234","Specimen/Lot","",5,"Ostorhinchus nigrofasciatus","Apogon nigrofasciatus","Ostorhinchus nigrofasciatus : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","","29 Apr 1979 (1979 Apr 29 - 0000 00 00; 13:00 - 13:40)","North Pacific Ocean","","Philippine Archipelago","","Cebu Island","","Philippines","Cebu","","Liloan Point (Whirlpool Point), Southern Tip Cebu, P.I.",9.4133,123.3,"Libbey, J. D.; Miclat, R.; Bernard, B.; Catada, D.","JL-2","","","","","Sp-79","Pro-Noxfish","13 to 19","",,,"","000000","","","","","","","","","28 Jul 2020 16:24:00","http://n2t.net/ark:/65665/39441f4c9-fcf7-45d3-a026-03ab5bda97d6"
"329235","Specimen/Lot","",28,"Ostorhinchus nigrofasciatus","Apogon nigrofasciatus","Ostorhinchus nigrofasciatus : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","","2 May 1979 (1979 May 02 - 0000 00 00; 13:10 - 14:00)","North Pacific Ocean","","Philippine Archipelago","Mindanao Group","Selinog Island","","Philippines","Zamboanga del Norte","","Salino (Selinog) I., S.W. Side Zamboanga Del Norte, Mindanao, P.I.",8.8517,123.412,"Libbey, J. D.; Bernard, B.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines","LK 79-6; LWK 79-6","","","","","Sp-79","Pro-Noxfish","14 to 21","",,,"","000000","","","","","","","","","24 Jul 2020 19:01:00","http://n2t.net/ark:/65665/3a7e498ab-fc5f-4b4e-8539-50d1c0cbd10d"
"329236","Specimen/Lot","",13,"Ostorhinchus nigrofasciatus","Apogon nigrofasciatus","Ostorhinchus nigrofasciatus : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","","28 Apr 1979 (1979 Apr 28 - 0000 00 00; 16:00 - 18:00)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Port Siyt, Southern Negros Oriental, Philippine Islands",9.07,123.18,"Knapp, L. W.; Alcala, L.; Catada, D.; Miclat, R.; Podkulski, K.","LK 79-4; LWK 79-4","","","","","Sp-79","Pro-Noxfish","0 to 3","",,,"","000000","","","","","","","","","24 Jul 2020 15:45:00","http://n2t.net/ark:/65665/3c6b6b7cb-5479-4c31-b608-5605b7412555"
"268274","Specimen/Lot","",11,"Ostorhinchus novemfasciatus","Apogon novemfasciatus","Ostorhinchus novemfasciatus : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","","15 May 1979 (1979 May 15 - 0000 00 00; 05:30 - 07:30)","North Pacific Ocean","","Philippine Archipelago","Central Visayas","Siquijor Island","","Philippines","Siquijor","","Near Tonga Point, Siquijor Island, Philippine Islands",9.225,123.47,"Knapp, L. W.; Fehlmann, H. A.; Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Alcala, A. C.","LK 79-15; LWK 79-15","","","","","Sp-79","Pro-Noxfish","0 to 1","",,,"","346491","","","","","","","","","27 Jul 2020 19:09:00","http://n2t.net/ark:/65665/3c9b1154e-8142-4f29-b5e0-1de1cf5b4dac"
"329218","Specimen/Lot","",12,"Ostorhinchus novemfasciatus","Apogon novemfasciatus","Ostorhinchus novemfasciatus : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","","4 May 1979 (1979 May 04 - 0000 00 00)","North Pacific Ocean","","Philippine Archipelago","Mindanao Group","Selinog Island","","Philippines","Zamboanga del Norte","","West Side Solino (Selinog) Island, Zamboanga Del Norte, Mindanao, Philippine Islands",8.8617,123.41,"Alcala, A. C.; Fehlmann, H. A.; Ferrari, F. D.","LK 79-10; LWK 79-10","","","","","Sp-79","Pro-Noxfish","0 to 5","",,,"","000000","","","","","","","","","24 Jul 2020 21:08:00","http://n2t.net/ark:/65665/318bff22d-c28b-461e-a73b-15dba255b94c"
"329229","Specimen/Lot","",26,"Ostorhinchus novemfasciatus","Apogon novemfasciatus","Ostorhinchus novemfasciatus : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","","24 Apr 1979 (1979 Apr 24 - 0000 00 00; 15:00 - 17:00)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Near Maloh, Negros Oriental, Philippine Islands",9.0517,122.985,"Knapp, L. W.; Libbey, J. D.; Alcala, L.; Ferrari, F. D.; Catada, D.","LK 79-2; LWK 79-2","","","","","Sp-79","Pro-Noxfish","0 to 3","",,,"","000000","","","","","","","","","24 Jul 2020 15:13:00","http://n2t.net/ark:/65665/3a7eb283e-0529-4528-a28f-812eef7cade5"
"329230","Specimen/Lot","",12,"Ostorhinchus novemfasciatus","Apogon novemfasciatus","Ostorhinchus novemfasciatus : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","","15 May 1979 (1979 May 15 - 0000 00 00; 05:30 - 07:30)","North Pacific Ocean","","Philippine Archipelago","Central Visayas","Siquijor Island","","Philippines","Siquijor","","Near Tonga Point, Siquijor Island, Philippine Islands",9.225,123.47,"Knapp, L. W.; Fehlmann, H. A.; Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Alcala, A. C.","LK 79-15; LWK 79-15","","","","","Sp-79","Pro-Noxfish","0 to 1","",,,"","000000","","","","","","","","","27 Jul 2020 19:27:00","http://n2t.net/ark:/65665/31aa3f08e-efd0-4062-87b9-68240d1bc515"
"329231","Specimen/Lot","",13,"Ostorhinchus novemfasciatus","Apogon novemfasciatus","Ostorhinchus novemfasciatus : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","","4 May 1979 (1979 May 04 - 0000 00 00)","North Pacific Ocean","","Philippine Archipelago","Mindanao Group","Selinog Island","","Philippines","Zamboanga del Norte","","West Side Solino (Selinog) Island, Zamboanga Del Norte, Mindanao, Philippine Islands",8.8617,123.41,"Alcala, A. C.; Fehlmann, H. A.; Ferrari, F. D.","LK 79-10; LWK 79-10","","","","","Sp-79","Pro-Noxfish","0 to 5","",,,"","000000","","","","","","","","","24 Jul 2020 21:08:00","http://n2t.net/ark:/65665/3631abcc4-37c3-4a2a-87ad-c0befc1a5d4b"
"329232","Specimen/Lot","",2,"Ostorhinchus novemfasciatus","Apogon novemfasciatus","Ostorhinchus novemfasciatus : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","","26 Apr 1979 (1979 Apr 26 - 0000 00 00; 15:30 - 17:30)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Near Giligaon, North of Maloh, Negros Oriental, P.I.",9.1083,122.923,"Knapp, L. W.; Libbey, J. D.; Fehlmann, H. A.; Ferrari, F. D.; Alcala, A. C.","LK 79-3; LWK 79-3","","","","","Sp-79","Pro-Noxfish","0 to 2","",,,"","000000","","","","","","","","","24 Jul 2020 15:32:00","http://n2t.net/ark:/65665/3a55356e6-0b66-443c-9e38-8227b8a378f6"
"329233","Specimen/Lot","",1,"Ostorhinchus novemfasciatus","Apogon novemfasciatus","Ostorhinchus novemfasciatus : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","","15 May 1979 (1979 May 15 - 0000 00 00; 05:30 - 07:30)","North Pacific Ocean","","Philippine Archipelago","Central Visayas","Siquijor Island","","Philippines","Siquijor","","Near Tonga Point, Siquijor Island, Philippine Islands",9.225,123.47,"Knapp, L. W.; Fehlmann, H. A.; Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Alcala, A. C.","LK 79-15; LWK 79-15","","","","","Sp-79","Pro-Noxfish","0 to 1","",,,"","000000","","","","","","","","","27 Jul 2020 19:27:00","http://n2t.net/ark:/65665/3238f9720-6cbd-4bc2-811b-6057ca97b626"
"329219","Specimen/Lot","",2,"Ostorhinchus properuptus","Apogon properupta","Ostorhinchus properuptus : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","","4 May 1979 (1979 May 04 - 0000 00 00)","North Pacific Ocean","","Philippine Archipelago","Mindanao Group","Selinog Island","","Philippines","Zamboanga del Norte","","West Side Solino (Selinog) Island, Zamboanga Del Norte, Mindanao, Philippine Islands",8.8617,123.41,"Alcala, A. C.; Fehlmann, H. A.; Ferrari, F. D.","LK 79-10; LWK 79-10","","","","","Sp-79","Pro-Noxfish","0 to 5","",,,"","000000","","","","","","","","","24 Jul 2020 20:58:00","http://n2t.net/ark:/65665/36db3fab2-bde4-4317-ba4b-5cfe49d9ed4a"
"268355","Specimen/Lot","",5,"Ostorhinchus taeniophorus","Apogon taeniophorus","Ostorhinchus taeniophorus : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","","24 Apr 1979 (1979 Apr 24 - 0000 00 00; 15:00 - 17:00)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Near Maloh, Negros Oriental, Philippine Islands",9.0517,122.985,"Knapp, L. W.; Libbey, J. D.; Alcala, L.; Ferrari, F. D.; Catada, D.","LK 79-2; LWK 79-2","","","","","Sp-79","Pro-Noxfish","0 to 3","",,,"","346491","","","","","","","","","24 Jul 2020 15:11:00","http://n2t.net/ark:/65665/3a87bb974-aa29-4615-a482-b847a435ebaf"
"268356","Specimen/Lot","",2,"Ostorhinchus taeniophorus","Apogon taeniophorus","Ostorhinchus taeniophorus : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","","23 Apr 1979 (1979 Apr 23 - 0000 00 00; 14:30 - 15:30)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Near Senora Ascion, North of Dumaguete, Negros Oriental, Philippine Islands",9.395,123.257,"Knapp, L. W.; Fehlmann, H. A.; Alcala, L.","LK 79-1; LWK 79-1","","","","","Sp-79","Pro-Noxfish","0 to 2","",,,"","346491","","","","","","","","","24 Jul 2020 15:08:00","http://n2t.net/ark:/65665/37fce475f-c83a-4cf7-86bf-09b8f46af7ac"
"268357","Specimen/Lot","",50,"Ostorhinchus taeniophorus","Apogon taeniophorus","Ostorhinchus taeniophorus : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","","2 May 1979 (1979 May 02 - 0000 00 00; 06:30 - 09:00)","North Pacific Ocean","","","","Mindanao","","Philippines","Zamboanga del Norte","","West Side of Alibay (Aliguay I.), Zamboanga Del Norte, Mindanao, P.I.",8.7467,123.212,"Knapp, L. W.; Libbey, J. D.; Fehlmann, H. A.; Alcala, L.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines","LK 79-5; LWK 79-5","","","","","Sp-79","Pro-Noxfish","0 to 3","",,,"10 specimens removed and recataloged.","346491","","","","","","","","","24 Jul 2020 16:46:00","http://n2t.net/ark:/65665/3adf8f8ef-b635-4ddf-a164-ab07d4eea1e3"
"268358","Specimen/Lot","",18,"Ostorhinchus taeniophorus","Apogon taeniophorus","Ostorhinchus taeniophorus : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","","18 May 1979 (1979 May 18 - 0000 00 00)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Maloh, Negros Oriental, Philippine Islands",9.0517,122.995,"Fehlmann, H. A.; Alcala, A. C.; Cabanban, A. A.","LK 79-19; LWK 79-19","","","","","Sp-79","Resin 2 gal.","0","",,,"","346491","","","","","","","","","27 Jul 2020 20:51:00","http://n2t.net/ark:/65665/315744d2e-cc47-4c72-82ac-569b69464286"
"268359","Specimen/Lot","",180,"Ostorhinchus taeniophorus","Apogon taeniophorus","Ostorhinchus taeniophorus : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","","3 May 1979 (1979 May 03 - 0000 00 00; 07:15 - 09:00)","North Pacific Ocean","","Philippine Archipelago","Mindanao Group","Selinog Island","","Philippines","Zamboanga del Norte","","West Side of Solino (Selinog) I., Zamboanga Del Norte, Mindanao, P.I.",8.8567,123.41,"Knapp, L. W.; Libbey, J. D.; Fehlmann, H. A.; Alcala, L.; Alcala, A. C.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines","LK 79-7; LWK 79-7","","","","","Sp-79","Pro-Noxfish","0 to 5","",,,"","346491","","","","","","","","","24 Jul 2020 20:44:00","http://n2t.net/ark:/65665/31eddf7f7-8003-49e8-b355-9c3f566cb6a9"
"268360","Specimen/Lot","",3,"Ostorhinchus taeniophorus","Apogon taeniophorus","Ostorhinchus taeniophorus : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","","18 May 1979 (1979 May 18 - 0000 00 00; 07:30 - 10:45)","North Pacific Ocean","Bohol Sea","Philippine Archipelago","Visayas","Apo Island","","Philippines","Negros Oriental","","Apo Island, Opposite West End of Chanos Pond",9.075,123.273,"Knapp, L. W.; Alcala, L.; Catada, D.; Inocencio, C.","LK 79-20; LWK 79-20","","","","","Sp-79","Pro-Noxfish","0 to 2","",,,"","346491","","","","","","","","","27 Jul 2020 21:07:00","http://n2t.net/ark:/65665/390bc1a04-3999-48fa-8780-953fbd0f4385"
"447263","Specimen/Lot","",10,"Ostorhinchus taeniophorus","","Ostorhinchus taeniophorus : Apogonidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Apogonidae","","2 May 1979 (1979 May 02 - 0000 00 00; 06:30 - 09:00)","North Pacific Ocean","","","","Mindanao","","Philippines","Zamboanga del Norte","","West Side of Alibay (Aliguay I.), Zamboanga Del Norte, Mindanao, P.I.",8.7467,123.212,"Knapp, L. W.; Libbey, J. D.; Fehlmann, H. A.; Alcala, L.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines","LK 79-5; LWK 79-5","","","","","Sp-79","Pro-Noxfish","0 to 3","",,,"","346491","","","","","","","","","12 Jul 2023 16:42:00","http://n2t.net/ark:/65665/329172ba3-62f7-4065-9ff5-ab65a0988b2f"
"232428","Specimen/Lot","",4,"Oxycheilinus digramma","Cheilinus digrammus","Oxycheilinus digramma : Labridae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Labridae","","2 May 1979 (1979 May 02 - 0000 00 00; 13:10 - 14:00)","North Pacific Ocean","","Philippine Archipelago","Mindanao Group","Selinog Island","","Philippines","Zamboanga del Norte","","Salino (Selinog) I., S.W. Side Zamboanga Del Norte, Mindanao, P.I.",8.8517,123.412,"Libbey, J. D.; Bernard, B.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines","LK 79-6; LWK 79-6","","","","","Sp-79","Pro-Noxfish","14 to 21","",,,"","346491","","","","","","","","","24 Jul 2020 19:03:00","http://n2t.net/ark:/65665/3a69aa18f-158f-4579-a2a2-87f137d178cd"
"262646","Specimen/Lot","",1,"Oxyeleotris lineolatus","","Oxyeleotris lineolatus : Eleotridae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Eleotridae","Butinae","9 May 1979 (1979 May 09 - 0000 00 00; 14:00 - 16:30)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Canauay River About 250 Feet Upstream From Mouth, Along Western Shore and In Tidal Mangrove Pool, Negros Oriental, Philippine Islands",9.05,123.063,"Knapp, L. W.; Fehlmann, H. A.; Alcala, A. C.; Alcala, L.; Cabanban, A. A.","LK 79-12; LWK 79-12","","","","","Sp-79","pronofish","0 to 0.9","",,,"","000000","","","","","","","","","27 Jul 2020 18:27:00","http://n2t.net/ark:/65665/3625477c8-ca1c-433b-80f8-9484d4665014"
"443667","Specimen/Lot","",3,"Oxymonacanthus longirostris","","Oxymonacanthus longirostris : Monacanthidae : Tetraodontiformes : Actinopterygii : Chordata","","","Tetraodontiformes","Monacanthidae","","15 May 1979 (1979 May 15 - 0000 00 00; 05:30 - 07:30)","North Pacific Ocean","","Philippine Archipelago","Central Visayas","Siquijor Island","","Philippines","Siquijor","","Near Tonga Point, Siquijor Island, Philippine Islands",9.225,123.47,"Knapp, L. W.; Fehlmann, H. A.; Libbey, J. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Alcala, A. C.","LK 79-15; LWK 79-15","","","","","Sp-79","Pro-Noxfish","0 to 1","",,,"","346491","","","","","","","","","27 Jul 2020 19:12:00","http://n2t.net/ark:/65665/3ceabe255-cbd1-480d-8125-53fe56f09be1"
"241804","Specimen/Lot","",1,"Oxyurichthys","","Oxyurichthys : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobionellinae","16 May 1979 (1979 May 16 - 0000 00 00; 06:30 - 07:45)","North Pacific Ocean","","Philippine Archipelago","","Siquijor","","Philippines","Siquijor","","Tidal Inlet At Sabanj, Siquijor Island, P.I.",9.23,123.558,"Knapp, L. W.; Fehlmann, H. A.; Ferrari, F. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Alcala, L.; Alcala, A. C.","LK 79-17; LWK 79-17","","","","","Sp-79","Pro-Noxfish","0 to 1","",,,"","346491","","","","","","","","","27 Jul 2020 20:21:00","http://n2t.net/ark:/65665/362d9578c-2677-4eae-9205-a32584b92f1d"
"243162","Specimen/Lot","",3,"Oxyurichthys cornutus","Oxyurichthys ophthalmonema","Oxyurichthys cornutus : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobionellinae","17 May 1979 (1979 May 17 - 0000 00 00; 06:45 - 08:30)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Ocoy River Near Dumaguete, Negros Oriental, P.I.",9.37,123.275,"Fehlmann, H. A.; Alcala, L.; Alcala, A. C.","LK 79-18; LWK 79-18","","","","","Sp-79","Resin 1 3/4 gal.","0 to 1","",,,"","346491","","","","","","","","","27 Jul 2020 20:30:00","http://n2t.net/ark:/65665/3e13dfdcf-9c44-4f8d-bbbc-d7529d295b47"
"243163","Specimen/Lot","",58,"Oxyurichthys cornutus","Oxyurichthys ophthalmonema","Oxyurichthys cornutus : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobionellinae","9 May 1979 (1979 May 09 - 0000 00 00; 14:00 - 16:30)","North Pacific Ocean","","Philippine Archipelago","Visayas","Negros","","Philippines","Negros Oriental","","Canauay River About 250 Feet Upstream From Mouth, Along Western Shore and In Tidal Mangrove Pool, Negros Oriental, Philippine Islands",9.05,123.063,"Knapp, L. W.; Fehlmann, H. A.; Alcala, A. C.; Alcala, L.; Cabanban, A. A.","LK 79-12; LWK 79-12","","","","","Sp-79","pronofish","0 to 0.9","",,,"","346491","","","","","","","","","27 Jul 2020 18:29:00","http://n2t.net/ark:/65665/30bf4ecee-40cd-4bbe-9155-398d41d16590"
"268196","Specimen/Lot","",8,"Oxyurichthys cornutus","Oxyurichthys ophthalmonema","Oxyurichthys cornutus : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobionellinae","14 May 1979 (1979 May 14 - 0000 00 00; 15:00 - 17:00)","North Pacific Ocean","","Philippine Archipelago","Central Visayas","Siquijor Island","","Philippines","Siquijor","","Tidal Lagoon, Northeast Side of Siquijor Island, P.I.",9.215,123.48,"Knapp, L. W.; Fehlmann, H. A.; Alcala, L.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Bernard, B.","LK 79-14; LWK 79-14","","","SP-79","","Sp-79","Rotenone","0 to 1","","Glycerin with Cartilage Stain::2",,"2 of original 8 c + s by rsb 3/24/86","346491","","","","","","","","","27 Jul 2020 19:03:00","http://n2t.net/ark:/65665/376d7ae2a-48ad-4314-953e-05c43f7f3f73"
"372810","Specimen/Lot","",359,"Oxyurichthys cornutus","","Oxyurichthys cornutus : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobionellinae","16 May 1979 (1979 May 16 - 0000 00 00; 06:30 - 07:45)","North Pacific Ocean","","Philippine Archipelago","","Siquijor","","Philippines","Siquijor","","Tidal Inlet At Sabanj, Siquijor Island, P.I.",9.23,123.558,"Knapp, L. W.; Fehlmann, H. A.; Ferrari, F. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Alcala, L.; Alcala, A. C.","LK 79-17; LWK 79-17","","","","","Sp-79","Pro-Noxfish","0 to 1","",,,"Out of USNM 243160. 6 of 370 + specimens cleared and stained and recataloged as USNM 441684. 5 out of 364 specimens donated to Faculdade de Filosofia, Ciências e Letras de Ribeirão Preto (FFCLRP), Universidade de São Paulo (USP), Brasil June/2019.","346491","","","","","","","","","27 Jul 2020 20:25:00","http://n2t.net/ark:/65665/31083fe1c-e961-48fe-9c94-cfb7dc22b4ec"
"397841","Specimen/Lot","",17,"Oxyurichthys cornutus","","Oxyurichthys cornutus : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobionellinae","7 May 1979 (1979 May 07 - 0000 00 00; 13:05 - 15:00)","North Pacific Ocean","","Philippine Archipelago","Visayas","Daco Island","","Philippines","Negros Oriental","","East Side of Daco Island, North Bais Bay, Negros Oriental, Philippine Islands",9.58,123.153,"Knapp, L. W.","LK 79-11; LWK 79-11","","","","","Sp-79","pronofish","0 to 1","",,,"","346491","","","","","","","","","27 Jul 2020 18:17:00","http://n2t.net/ark:/65665/36c258254-5d1b-4c43-ad2a-6e2e5ef1763c"
"441684","Specimen/Lot","",6,"Oxyurichthys cornutus","","Oxyurichthys cornutus : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobionellinae","16 May 1979 (1979 May 16 - 0000 00 00; 06:30 - 07:45)","North Pacific Ocean","","Philippine Archipelago","","Siquijor","","Philippines","Siquijor","","Tidal Inlet At Sabanj, Siquijor Island, P.I.",9.23,123.558,"Knapp, L. W.; Fehlmann, H. A.; Ferrari, F. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Alcala, L.; Alcala, A. C.","LK 79-17; LWK 79-17","","","","","Sp-79","Pro-Noxfish","0 to 1","","Glycerin with Bone and Cartilage Stain::6",,"Female: 51.4 and 5 Males: 42.2, 42.7, 45.8, 47.2, and 55.4 mm. Out of USNM 372810.","346491","","","","","","","","","16 Nov 2022 19:28:00","http://n2t.net/ark:/65665/3c0c84262-04ff-442e-a9ec-7b187a68be3f"
"243160","Specimen/Lot","",1,"Oxyurichthys ophthalmonema","","Oxyurichthys ophthalmonema : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobionellinae","16 May 1979 (1979 May 16 - 0000 00 00; 06:30 - 07:45)","North Pacific Ocean","","Philippine Archipelago","","Siquijor","","Philippines","Siquijor","","Tidal Inlet At Sabanj, Siquijor Island, P.I.",9.23,123.558,"Knapp, L. W.; Fehlmann, H. A.; Ferrari, F. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Alcala, L.; Alcala, A. C.","LK 79-17; LWK 79-17","","","","","Sp-79","Pro-Noxfish","0 to 1","",,,"originally 371 specimens, 370 O. cornutus removed to USNM 372810","346491","","","","","","","","","27 Jul 2020 20:22:00","http://n2t.net/ark:/65665/33314daa2-3947-4cdc-b129-cc87d774d50d"
"243161","Specimen/Lot","",2,"Oxyurichthys ophthalmonema","","Oxyurichthys ophthalmonema : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobionellinae","7 May 1979 (1979 May 07 - 0000 00 00; 13:05 - 15:00)","North Pacific Ocean","","Philippine Archipelago","Visayas","Daco Island","","Philippines","Negros Oriental","","East Side of Daco Island, North Bais Bay, Negros Oriental, Philippine Islands",9.58,123.153,"Knapp, L. W.","LK 79-11; LWK 79-11","","","","","Sp-79","pronofish","0 to 1","",,,"originally 19 specimens, 17 O. cornutus removed","346491","","","","","","","","","27 Jul 2020 18:17:00","http://n2t.net/ark:/65665/31cc7866d-95dc-4758-b407-f74b624d566f"
"388208","Specimen/Lot","",1,"Oxyurichthys papuensis","","Oxyurichthys papuensis : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobionellinae","16 May 1979 (1979 May 16 - 0000 00 00; 06:30 - 07:45)","North Pacific Ocean","","Philippine Archipelago","","Siquijor","","Philippines","Siquijor","","Tidal Inlet At Sabanj, Siquijor Island, P.I.",9.23,123.558,"Knapp, L. W.; Fehlmann, H. A.; Ferrari, F. D.; Bureau of Fisheries and Aquatic Resources (BFAR), Philippines; Alcala, L.; Alcala, A. C.","LK 79-17; LWK 79-17","","","","","Sp-79","Pro-Noxfish","0 to 1","",,,"Out of USNM 243160.","346491","","","","","","","","","27 Jul 2020 20:22:00","http://n2t.net/ark:/65665/3e9f5bdea-fbd7-4922-9449-d74025ed1378"
"264961","Specimen/Lot","",1,"Palutrus","","Palutrus : Gobiidae : Perciformes : Actinopterygii : Chordata","","","Perciformes","Gobiidae","Gobiinae","8 May 1979 (1979 May 08 - 0000 00 00; 14:30)","North Pacific Ocean","","","","Cebu Island","","Philippines","Cebu","","SW Coast Cebu-Vicinity Santa Filomena, Just S of Guiuanon Point, Southern Cebu, P.I.",9.7717,123.342,"Miclat, R.; Libbey, J. D.; McIntyre, P.; Podkulski, K.","JL-5","","","","","Sp-79","Rotenone","0 to 1","",,,"","346491","","","","","","","","","28 Jul 2020 17:05:00","http://n2t.net/ark:/65665/30e816d52-262f-49ab-8345-b51d5a4f555a"
