all_spec_ids
Paracheilinus carpenteri Randall & Lubbock
Pristiapogon abrogramma
Trimma nasa Winterbottom
Paracheilinus lineopunctatus Randall & Lubbock
Plectroglyphidodon johnstonianus
Ostorhinchus neotes
Chromis alpha Randall
Foa fo
Lethrinus harak
Plectorhinchus lineatus
Ostorhinchus
Pelates quadrilineatus
Anomalops katoptron
Antennarius
Chaetodon ornatissimus
Discotrema crinophilum
Fistularia petimba
Helcogramma striatum
Pseudoplesiops
Synodus jaculum Russell & Cressey
Ostorhinchus dispar
Pterocaesio pisang
Trimma yanoi
Chromis elerae Fowler & Bean
Naso
Bothus
Hippichthys heptagonus
Torquigener hypselogeneion
Plectorhinchus gibbosus
Sillago sihama
Bathygobius hongkongensis
Chelonodontops patoca
Eleutherochir opercularis
Cynoglossidae
Favonigobius reichei
Siganus guttatus
Waitea
Callogobius centrolepis
Labropsis
Trimmatom sagma
Apogonidae
Rhabdamia spilota
Myripristis vittata
Apogon leptacanthus
Enneapterygius flavoccipitis Shen & Wu
Rhinogobius decoratus Herre
Scorpaenopsis possi Randall & Eschmeyer
Pempheris itoi Fowler
Pholidichthys leucotaenia
Helcogramma albimacula Williams & Howe
Exallias brevis
Gymnapogon
Priolepis inhaca
Calumia
Cephalopholis aurantia
Chrysiptera caeruleolineata
Ematops randalli Schwarzhans & Nielsen
Neamia articycla
Pseudojuloides
Lutjanus fulvus
Lutjanus lutjanus
Cirripectes stigmaticus
Plectorhinchus lessonii
Thalassoma amblycephalum
Ungusurculus
Glossogobius
Glossogobius celebius
Trichogaster trichopterus
Channa striata
Chanos chanos
Megalops cyprinoides
Cichlidae
Scatophagus argus
Trimma trioculatum Winterbottom et al.
Apogon posterofasciatus Allen & Randall
Bodianus
Bodianus diana
Callogobius crassus McKinney & Lachner
Cephalopholis sexmaculata
Diancistrus karinae
Eleotridae
Eviota jewettae Greenfield & Winterbottom
Priolepis pallidicincta Winterbottom & Burridge
Pseudanthias
Scorpaenopsis
Gymnothorax microstictus Bohlke
Dinematichthys
Trimma hoesei
Chrysiptera traceyi
Pomacentrus
Discordipinna griessingeri Hoese & Fourmanoir
Paracheilinus octotaenia
Sebastapistes
Siphamia tubifer
Photoblepharon palpebratum
Cercamia
Gracila polleni
Lubbockichthys multisquamatus
Nemateleotris
Neoglyphidodon thoracotaeniatus
Pterocaesio
Trimma anaima Winterbottom
Asterropteryx striata
Plectranthias inermis Randall
Cirrhilabrus lubbocki Randall & Carpenter
Lutjanus ehrenbergii
Abudefduf saxatilis
Cephalopholis aitha Randall & Heemstra
Cephalopholis miniata
Halichoeres melasmapomus Randall
Labropsis alleni Randall
Priacanthus blochii
Apogon dianthus
Calumia biocellata
Centropyge multifasciatus
Zebrasoma scopas
Trimma flavatrum
Pempheris schwenkii
Amblycirrhitus bimacula
Cabillus tongarevae
Caracanthus
Chaetodon citrinellus
Ctenochaetus
Lepadichthys minor
Norfolkia
Salarias patzneri
Scarus
Stegastes
Enneapterygius unimaculatus
Thalassoma jansenii
Ostorhinchus cookii
Asterorhombus filifer
Ancistrogobius dipus
Caesio cuning
Cephalopholis
Choerodon anchorago
Chromis delta Randall
Cirrhitichthys aprinus
Engyprosopon macrolepis
Microbrotula polyactis
Pteropsaron springeri
Thysanophrys chiltonae Schultz
Trimma rubromaculatum
Oxycirrhites typus
Parapercis xanthozona
Ancistrogobius yoshigoui
Epinephelus summana
Ctenochaetus tomeniensis
Lutjanus biguttatus
Centriscus
Apogon
Atrosalarias fuscus holomelas
Brotulidae
Engyprosopon mogkii
Heteromycteris
Neopomacentrus
Stegastes obreptus
Callionymus scabriceps
Epinephelus corallicola
Foa
Sargocentron
Sunagocia arenicola
Heteroconger polyzona
Istigobius
Helcogramma striata Hansen
Naso unicornis
Pterocaesio randalli Carpenter
Scarus pulchellus
Zanclus cornutus
Acanthurus auranticavus
Naso brevirostris
Naso thynnoides
Acanthurus mata
Heniochus singularius Smith & Radcliffe
Holacanthus trimaculatus
Cirrhitus pinnulatus
Enneapterygius philippinus
Entomacrodus
Hologymnosus annulatus
Platybelone argalus platyura
Rhinecanthus aculeatus
Valenciennea longipinnis
Xenojulis margaritaceus
Anampses meleagrides
Parascorpaena picta
Thalassoma
Thalassoma purpureum
Ablabys taenianotus
Ostorhinchus hoevenii
Atherinidae
Amblyeleotris randalli
Plectorhinchus picus
Chaetodon lineolatus
Lutjanus sebae
Amphiprion bicinctus
Atrosalarias hosokawai Suzuki & Senou
Gobiesocidae
Pleurosicya plicata Larson
Ecsenius lividanalis Chapman & Schultz
Platax pinnatus
Pleurosicya fringilla Larson
Aulostomidae
Choeroichthys brachysoma
Corythoichthys intestinalis
Halichoeres miniatus
Pseudupeneus indicus
Hyporhamphus quoyi
Halichoeres papilionaceus
Rhinecanthus verrucosus
Siganus fuscescens
Halichoeres binotopsis
Ecsenius bicolor
Siokunichthys nigrolineatus Dawson
Ecsenius dilemma Springer
Ostorhinchus cavitensis
Aspidontus taeniatus taeniatus
Myripristis trachyacron
Sueviota lachneri Winterbottom & Hoese
Halichoeres chrysus Randall
Lepadichthys caritus Briggs
Sphyraenidae
Synchiropus
Antennarius coccineus
Chaetodon mertensii
Crossosalarias macrospilus Smith-Vaniz & Springer
Fowleria talboti
Liopropoma
Enneapterygius similis Fricke
Helcogramma
Paragobiodon echinocephalus
Pardachirus pavoninus
Thysanophrys arenicola Schultz
Tylosurus crocodilus crocodilus
Epinephelus
Gymnapogon urospilotus
Ostorhinchus properuptus
Scorpaenopsis diabolus
Acentrogobius signatus
Amoya moloanus
Callionymus
Callogobius hastatus McKinney & Lachner
Cristatogobius
Eleotris melanosoma
Epinephelus coeruleopunctatus
Exyrias belissimus
Gladiogobius ensifer
Mugilogobius zebrina
Oxyurichthys cornutus
Oxyurichthys ophthalmonema
Sphyraena barracuda
Yongeichthys criniger
Brachygobius
Caragobius urolepis
Cynoglossus puncticeps
Glossogobius aureus
Mahidolia
Oxyeleotris lineolatus
Strongylura strongylura
Tetraroge barbata
Trypauchenopsis intermedia
Asterropteryx bipunctatus
Cheilinus bimaculatus
Pleurosicya labiata
Pseudochromidae
Siphamia argentea
Belonepterygion
Chaetodon speculum
Cirripectes springeri Williams
Dascyllus melanurus
Doryrhamphus dactyliophorus
Fowleria punctulata
Fusigobius neophytus
Helcogramma inclinatum
Neoniphon sammara
Plectroglyphidodon
Siganus puellus
Anampses melanurus
Canthigaster axiologus
Corythoichthys ocellatus
Gnatholepis cauerensis cauerensis
Parapriacanthus
Bathygobius meggitti
Diplogrammus xenicus
Monodactylus argenteus
Neostethus villadolidi
Ophicara porocephala
Oxyurichthys papuensis
Pardachirus poropterus
Periophthalmus regius
Plagiotremus tapeinosoma
Redigobius balteatus
Taenioides anguillaris
Exyrias
Mesopristes argenteus
Platycephalus indicus
Pomacentrus taeniometopon
Pseudorhombus arsius
Taenioides cirratus
Aseraggodes
Bythitidae
Chaetodon lunula
Chrysiptera
Enchelyurus kraussi
Eviota minuta Jewett & Lachner
Eviota zonura Jordan & Seale
Plectroglyphidodon zonatus
Alionematichthys plicatosurculus Moller & Schwarzhans
Epinephelus bontoides
Lutjanus quinquelineatus
Ostorhinchus doederleini
Petroscirtes variabilis
Pseudupeneus barberinoides
Amblygobius bynoensis
Blenniella chrysospilos
Cirripectes auritus Carlson
Entomacrodus epalzeocheilus
Euryglossa
Helcogramma habena Williams & McCormick
Aporops bilinearis
Brachaelurus waddi
Brotulinella taiwanensis
Halichoeres timorensis
Acanthurus nigricans
Amanses scopas
Aseraggodes matsuurai
Chaetodon ephippium
Epinephelus ongus
Paragobiodon modestus
Archamia macroptera
Aspidontus dussumieri
Calotomus carolinus
Cantherhines fronticinctus
Epinephelus tauvina
Lethrinus lentjan
Aporops
Centropyge flavicauda
Epinephelus cyanopodus
Scorpaenopsis vittapinna Randall & Eschmeyer
Callogobius sheni
Carapus homei
Chaetodon rafflesi
Gymnothorax pseudoherrei Bohlke
Istigobius goldmanni
Priolepis vexilla Winterbottom & Burridge
Archamia
Parapriacanthus guentheri
Pseudojuloides cerasinus
Epinephelus microdon
Chelon tade
Gerres abbreviatus
Lutjanus fulviflamma
Oligolepis moloanus
Paraplagusia bilineata
Toxotes jaculator
