species,average,sd,cumsum,ava,avb,ratio,p
parascorpaena_mossambica,8.658889128756866e-4,0.0025992830447318874,0.8364698106553888,1.1153846153846154,0,0.333126057445199,1
cheilodipterus,8.559805615950467e-4,0.0013975124686631077,0.8373752725371411,0.5384615384615384,0.6875,0.612502987121036,0.961
myripristis_pralinia,8.537910705122982e-4,0.0023214431533548634,0.83827841836079,0.38461538461538464,0.5,0.3677846124633425,0.825
fusigobius_signipinnis,8.451668970573025e-4,0.0016326599662165218,0.839172441476897,0.34615384615384615,0.375,0.5176625350934937,0.822
plectroglyphidodon_leucozona,8.437607666597206e-4,0.0022990143460277237,0.8400649771789983,0,1.4375,0.36700978752811386,0.001
asterropteryx_semipunctata,8.13782931094595e-4,0.004079294883600001,0.8409258021289874,0.7307692307692307,0,0.19949107733452867,1
eviota_nigramembrana,8.087894095996166e-4,0.0022856893121082516,0.8417813448990155,0.9230769230769231,0.25,0.3538492328397919,0.972
ecsenius_kurti,8.036621153375325e-4,0.0019587074414022915,0.8426314639833677,0,0.875,0.41030227299395416,0.001
meiacanthus_geminatus,7.975812766763218e-4,0.0027006047852981855,0.8434751507164915,0,1,0.29533431956362965,0.001
gymnothorax_buroensis,7.938743133819389e-4,0.001631050396732562,0.8443149161994016,0.2692307692307692,0.6875,0.4867258025701016,0.565
nectamia_fusca,7.931095689946133e-4,0.0018779674031605424,0.8451538727306566,0.4230769230769231,0.5625,0.4223233947830204,0.946
eviota_nebulosa,7.929593934110223e-4,0.0018519004835189604,0.8459926704051892,0,0.9375,0.4281868277847467,0.001
alionematichthys_riukiuensis,7.798731000226102e-4,0.003594000829048413,0.8468176253122942,0.9615384615384616,0.1875,0.21699302173758764,0.999
cephalopholis_leopardus,7.76936272065119e-4,0.0017024211596903933,0.8476394736234226,0.5769230769230769,0.375,0.45637136712187876,0.955
trimma,7.748108867928006e-4,0.001983017063325888,0.8484590736879968,0.4230769230769231,0.375,0.3907232575665782,0.953
apogonichthyoides_melas,7.694765804743712e-4,0.003617198478991053,0.8492730310881768,0.6153846153846154,0.1875,0.2127272210644636,0.999
sargocentron_rubrum,7.638867593202796e-4,0.002688120927588243,0.8500810755386848,0,0.75,0.28417127796614106,0.001
amphiprion_frenatus,7.629061228663823e-4,0.001449638267321572,0.8508880826654865,0.5,0.5,0.5262734435646265,0.5
trimma_nasa,7.595395596320104e-4,0.0018627354448260496,0.851691528619502,0.6923076923076923,0.125,0.4077549293120041,0.994
entomacrodus_striatus,7.50540788160988e-4,0.0021898251248441514,0.8524854556137246,0,1.125,0.3427400570236875,0.001
trimma_capostriatum,7.503432027855201e-4,0.0028581375889998885,0.853279173600834,0.8076923076923077,0,0.2625287199865274,1
ctenochaetus_binotatus_2,7.471035902164871e-4,0.002471071774523019,0.8540694647044086,0.46153846153846156,0.3125,0.3023398987917692,0.707
pristiapogon_exostigma,7.443601814640701e-4,0.0028196000799250525,0.8548568538121167,0.9230769230769231,0,0.26399494976743504,1
pervagor_janthinosoma,7.438376808894e-4,0.0018040832266627929,0.855643690215272,0.4230769230769231,0.5625,0.4123078524849193,0.347
amblyeleotris_steinitzi,7.247436985502006e-4,0.0019702554705898745,0.8564103288780174,0,0.75,0.3678425003094749,0.001
pelates_quadrilineatus,7.219704047761423e-4,0.004066179786451998,0.8571740339323235,0.6153846153846154,0,0.17755496379713887,1
chaetodon_triangulum,7.219385913732672e-4,0.0016713780853929822,0.8579377053342023,0.46153846153846156,0.5625,0.43194211871189014,0.969
canthigaster_papua,7.17984331649487e-4,0.0018958092046517437,0.858697193894074,0.11538461538461539,0.8125,0.37872183017561584,0.064
ctenochaetus_binotatus,7.071167489033895e-4,0.001625148868478596,0.8594451866532641,0.23076923076923078,0.5,0.43510890763217647,0.453
scolopsis_margaritifera,7.03605048111919e-4,0.001530729075600434,0.8601894647122034,0,0.9375,0.45965354635726596,0.001
atherion,6.951522011731596e-4,0.0027101947127535597,0.8609248012939191,0,1.6875,0.2564952982536389,0.001
halichoeres_prosopeion,6.891671230384386e-4,0.0018178399219835682,0.8616538068205228,0.15384615384615385,0.5,0.3791132072214817,0.133
pseudochromis_coccinicauda,6.887860962735061e-4,0.002699461913120265,0.8623824092945023,0,1.125,0.2551568121505183,0.001
gobiopsis,6.864974639107982e-4,0.0027175374761138635,0.863108590838079,0,0.75,0.2526174781193834,0.001
wetmorella_nigropinnata,6.860118658659896e-4,0.0013855840771005504,0.8638342587128423,0.15384615384615385,0.8125,0.4951066320721052,0.119
labrichthys_unilineatus,6.822667221045394e-4,0.0016682174007620328,0.864555964949842,0.11538461538461539,0.9375,0.4089795021877146,0.087
chaetodon_lunulatus,6.772628074268584e-4,0.0017029233246159212,0.8652723780129036,0.5,0.375,0.3977059904206837,1
arothron_hispidus,6.761707537470671e-4,0.0035474676103693747,0.8659876358943824,0.5384615384615384,0.0625,0.1906066039251763,0.999
dascyllus_trimaculatus,6.688000297472778e-4,0.0011593279975580548,0.8666950969754174,0.6923076923076923,0.1875,0.5768859469934321,1
scorpaenopsis_possi,6.682894329068883e-4,0.0010717436628206263,0.8674020179437479,0.34615384615384615,0.4375,0.6235534261505005,0.874
aioliops_megastigma,6.542201499358754e-4,0.002593237141708594,0.8680940563317895,0,0.6875,0.2522793382115576,0.001
epinephelus_merra,6.329536160009309e-4,0.00245962950878584,0.868763598840019,0.6923076923076923,0.0625,0.25733697442643677,1
norfolkia_brachylepis,6.297945074989127e-4,0.0014154194398860347,0.8694297996224463,0.4230769230769231,0.8125,0.4449525630011284,0.53
atrosalarias_fuscus,6.278099342733458e-4,0.00153581696610258,0.8700939011102308,0.5384615384615384,0.5,0.408779137182297,0.908
pycnochromis_margaritifer,6.240621617208114e-4,0.00183577342209962,0.870754038179499,0.6538461538461539,0,0.33994509028628156,1
pseudanthias_huchtii,6.228015548590749e-4,0.00183309328688113,0.8714128417705176,0.46153846153846156,0.6875,0.339754424565443,0.995
pictichromis_porphyrea,6.100199757450751e-4,0.0029634713911745026,0.8720581249228772,0.5769230769230769,0,0.2058464196960943,1
dascyllus_aruanus,6.064803420046524e-4,0.0012350003970251083,0.8726996638273283,0.6153846153846154,0.1875,0.49107704213338993,1
cheilinus,6.016376598862993e-4,0.0016891278297784622,0.8733360801107057,0.34615384615384615,0.5,0.35618243289805196,0.802
pseudochromis_bitaeniatus,6.010756170710149e-4,0.0011304003820942039,0.8739719018614874,0,0.625,0.5317369195837048,0.001
pomacentrus_lepidogenys,5.984962499608951e-4,0.001973120041309211,0.8746049951407336,0.5,0.125,0.303324804082259,0.984
myripristis_violacea,5.971058252868754e-4,0.0018978155392203146,0.8752366176195923,0.5769230769230769,0.0625,0.3146279566939294,1
flabellicauda_alleni,5.963074078752562e-4,0.0015102244933224596,0.8758673955272486,0.4230769230769231,0.375,0.39484686582151335,0.894
callogobius,5.949841050889007e-4,0.001267816555712401,0.8764967736364928,0.07692307692307693,0.75,0.4692982611783076,0.023
paragobiodon,5.812319595558189e-4,0.001461205030845395,0.8771116046355205,0.15384615384615385,0.625,0.3977757722470619,0.383
scarus_spinus,5.79229599348312e-4,0.0019637937007916714,0.8777243175247188,0,0.5625,0.2949544033646737,0.001
oxycheilinus_celebicus,5.740475341527306e-4,0.0013865859532732972,0.8783315487911867,0.3076923076923077,0.3125,0.41400068477369417,0.938
ostorhinchus_aureus,5.722563728539899e-4,0.002381087873979573,0.8789368853554229,0.4230769230769231,0.125,0.24033399989457896,0.997
myripristis,5.691124953036642e-4,0.001506987326452195,0.8795388963052582,0.4230769230769231,0.1875,0.377649158233792,1
eviota_distigma,5.684668404761971e-4,0.001446792285494215,0.88014022427716,0.34615384615384615,0.3125,0.39291531077110525,0.951
sebastapistes_fowleri,5.684373608804575e-4,0.0010905625737061848,0.8807415210653511,0.46153846153846156,0.4375,0.5212331457044883,1
apogon,5.667664837793187e-4,0.002339125415678124,0.8813410503887279,0.7692307692307693,0,0.2422984590653128,1
myripristis_murdjan,5.651820670590386e-4,0.0014327446647895334,0.8819389037056516,0.46153846153846156,0.125,0.39447508055600566,1
siphamia_majimai,5.62617470308796e-4,0.0014619059084678152,0.882534044175224,0.07692307692307693,0.4375,0.38485203941644947,0.049
gymnothorax_richardsonii,5.620587811324897e-4,0.002577320793689266,0.883128593659702,0.46153846153846156,0,0.218078705029163,1
diancistrus_fuscus,5.52962815117528e-4,0.0018918415506084258,0.8837135213713574,0,0.5625,0.2922881226177173,0.001
gymnothorax_castlei,5.501277692470965e-4,0.0017704380250059334,0.8842954501527989,0,0.4375,0.3107297524550473,0.001
synodus_dermatogenys,5.445888056321241e-4,0.0011216577537876888,0.8848715197820086,0.2692307692307692,0.375,0.4855213667387581,0.789
paracheilinus_carpenteri,5.444871696086972e-4,0.002914097277672737,0.8854474818999627,0.46153846153846156,0,0.18684591409506301,1
congrogadus_subducens,5.436456726847078e-4,0.0019249073073473587,0.8860225538769224,0.6923076923076923,0.1875,0.28242693588912865,0.963
arothron_manilensis,5.414778035821067e-4,0.0030496348398389977,0.886595332667652,0.46153846153846156,0,0.1775549637971389,1
cephalopholis_cyanostigma,5.407608621033161e-4,0.0010535756465712284,0.8871673530729585,0,0.6875,0.5132624922217744,0.001
creediidae,5.406739342457908e-4,0.002107929221030547,0.8877392815254039,0,1.3125,0.2564952982536389,0.001
eviota_prasina,5.363916459286637e-4,0.0018212680793657805,0.8883066801450334,0.038461538461538464,0.5625,0.2945154818259656,0.012
moringua_raitaborua,5.35766738502161e-4,0.0018156374733516824,0.8888734177334671,0.46153846153846156,0,0.2950846445756217,1
hypoatherina_temminckii,5.357225193238381e-4,0.0020995814879824284,0.8894401085465622,0,0.875,0.2551568121505183,0.001
ostorhinchus_compressus,5.315414045855955e-4,0.001484727107978381,0.8900023765489201,0.2692307692307692,0.5,0.3580061290248465,0.538
sunagocia_arenicola,5.298098842030144e-4,0.002139395898100142,0.8905628129376011,0.6923076923076923,0.0625,0.2476446199945994,1
pentapodus_caninus,5.252737850971239e-4,0.0011056167528454208,0.8911184510107399,0.15384615384615385,0.4375,0.47509571806439854,0.43
platycephalidae,5.233362087523384e-4,0.0011222488278115666,0.8916720395028466,0.19230769230769232,0.4375,0.46632814023327296,0.397
enneapterygius_fuscoventer,5.210818438676547e-4,0.0018063928185559407,0.8922232433129145,0,1.1875,0.2884654093588658,0.001
pseudamia_gelatinosa,5.145735275513349e-4,8.491704859906928e-4,0.8927675625830721,0.19230769230769232,0.3125,0.6059719880054508,0.063
kaupichthys_diodontus,5.145591093048751e-4,0.0016903871570228138,0.8933118666015135,0.5,0,0.3044031109483462,1
fusigobius_duospilus,5.127788852318379e-4,0.0013080604987694238,0.893854287487193,0,0.375,0.3920146550669803,0.001
saurida_gracilis,5.085816632338651e-4,0.0011077812444214514,0.8943922685237696,0.5384615384615384,0.125,0.4590993626178212,1
ctenogobiops,5.060455421868441e-4,0.0011691396146554234,0.8949275668347815,0.15384615384615385,0.625,0.4328358528301081,0.195
pleurosicya_muscarum,5.036878101868025e-4,0.0011664204050125706,0.8954603711213385,0,0.5625,0.431823558660545,0.001
cirripectes_castaneus,4.998935664717277e-4,0.00109471841877339,0.8959891618318774,0.5384615384615384,0.25,0.4566412311138862,0.993
trimma_tevegae,4.985035281107751e-4,0.0018777524038935095,0.8965164821506731,0.8076923076923077,0,0.26547883899769253,1
aspidontus_taeniatus,4.984869147612833e-4,0.0012846797186279741,0.8970437848957582,0.15384615384615385,0.5625,0.38802427370275816,0.336
samariscus,4.983720868228821e-4,0.0016667044122373586,0.897570966175093,0.5,0,0.2990164801651152,1
pictichromis_diadema,4.97694828759499e-4,0.002070765584660964,0.8980974310463831,0,0.25,0.2403433939824647,0.001
istiblennius_dussumieri,4.963546532835979e-4,0.002795498603185748,0.89862247827121855,0.4230769230769231,0,0.17755496379713892,1
fusigobius_aureus,4.95856127309886e-4,0.0015442899628019795,0.8991469981519922,0.11538461538461539,0.375,0.32109004089503906,0.353
pomacentrus_stigma,4.947680583802541e-4,0.001463025731192606,0.8996703670662781,0.15384615384615385,0.25,0.3381813783800897,0.526
canthigaster_compressa,4.933492955789001e-4,0.0020452674692721775,0.9001922352039184,0.34615384615384615,0.125,0.2412150503496063,0.998
trimma_agrena,4.930253416703524e-4,0.0017569100171691233,0.9007137606609785,0.07692307692307693,0.3125,0.28062071298606117,0.139
scarus_scaber,4.8601539412625324e-4,0.0019017080448063396,0.901227870949308,0,0.875,0.25556782780279325,0.001
pseudamia,4.840578709415322e-4,8.444447716310635e-4,0.9017399105567063,0.038461538461538464,0.5625,0.5732262040139865,0.002
synchiropus_ocellatus,4.826685536357202e-4,0.0011284256816356947,0.9022504805350983,0.4230769230769231,0.25,0.4277362359708743,0.902
plesiops_oxycephalus,4.7605918262186807e-4,0.0016318459970315392,0.9027540590772547,0,0.8125,0.2917304595457283,0.001
halichoeres_melanochir_2,4.6899716140309745e-4,0.001322377446495501,0.903250167366804,0,0.5,0.3546620994225291,0.001
alticus_montanoi,4.6754157365748336e-4,0.0015911572966293462,0.9037447359260391,0,0.5625,0.29383743181639405,0.001
gymnothorax_fimbriatus,4.652018718661431e-4,0.0013084053732993694,0.904236829533293,0.15384615384615385,0.375,0.3555487323420696,0.607
gomphosus_varius,4.643626303078724e-4,0.0011716424800428114,0.9047280353852933,0,0.6875,0.396334750760236,0.001
ostorhinchus_jenkinsi,4.612750437693507e-4,0.0017930616925582962,0.9052159751678959,0,1.75,0.2572555343097062,0.001
acanthurus_lineatus,4.5860861253665676e-4,0.0013802820052659323,0.90570109438196,0.038461538461538464,0.5625,0.33225718424714146,0.065
paragobiodon_melanosoma,4.57044483215648e-4,0.001089451970416459,0.9061845590497157,0.15384615384615385,0.5,0.41951779025277824,0.401
chaetodon_vagabundus,4.568016933928665e-4,9.171670923946381e-4,0.9066677668927962,0.038461538461538464,0.6875,0.4980572211767865,0.025
cephalopholis_urodeta,4.56622854997881e-4,0.0013252820706094997,0.9071507855594431,0.11538461538461539,0.5,0.3445476741324051,0.174
chlorurus_spilurus,4.505275308244267e-4,0.0010900101325275722,0.9076273565519914,0.038461538461538464,0.4375,0.4133241677118359,0.035
cirrhitichthys_falco,4.489443627231847e-4,8.752428257897472e-4,0.9081022528588841,0.46153846153846156,0.25,0.5129369238966275,1
callogobius_maculipinnis,4.4374733224207264e-4,8.584587885022731e-4,0.9085716517126684,0,0.5625,0.5169116306867393,0.001
gymnothorax_melatremus,4.3902743401368695e-4,0.0015051100557462469,0.9090360578269874,0.07692307692307693,0.1875,0.29169125030927606,0.2
neamia_octospina_2,4.378425954298674e-4,0.0011915792398799804,0.9094992106112404,0.5,0.0625,0.36744731762360033,1
gnatholepis,4.3475088513266066e-4,0.0010853516464965714,0.9099590929639565,0.7307692307692307,0,0.4005622385482179,1
acanthurus_nigrofuscus,4.278107047711036e-4,0.0013069275438150952,0.9104116339481279,0.19230769230769232,0.4375,0.3273407977325715,0.606
helcogramma_albimacula,4.2571429132943854e-4,0.0015147833946154094,0.9108619573323383,0,0.4375,0.2810397135608446,0.001
ecsenius_yaeyamaensis,4.2314259692161955e-4,0.0013596517736893165,0.9113095603612485,0.038461538461538464,0.6875,0.31121394838727917,0.027
enneapterygius_similis,4.217229381847698e-4,0.0020869507718860978,0.9117556616657867,0.5769230769230769,0,0.2020761312944792,1
gymnothorax,4.21516599483674e-4,6.696757159356003e-4,0.9122015447038864,0.19230769230769232,0.625,0.6294339027879717,0.642
chrysiptera_cyanea,4.210888231429473e-4,0.0014097933511324457,0.9126469752373524,0.07692307692307693,0.375,0.2986883310271672,0.189
enneapterygius_hemimelas,4.209248366115871e-4,0.0016496711691290507,0.9130922323047843,0,0.6875,0.25515681215051833,0.001
siphamia_jebbi,4.205963773969555e-4,0.0011514708963147684,0.9135371419258933,0.2692307692307692,0.25,0.36526878685606,0.832
grammistes_sexlineatus,4.1620683353654623e-4,0.0010615357743683845,0.9139774082585655,0.11538461538461539,0.4375,0.392079893665562,0.333
trimma_cana,4.157411608105374e-4,0.0011473294282971227,0.9144171819995578,0.46153846153846156,0,0.3623555280261436,1
soleidae,4.155205459984117e-4,0.0011417283764174322,0.9148567223727472,0,0.875,0.3639399305308073,0.001
stethojulis_trilineata,4.084899251783671e-4,9.812074402447365e-4,0.9152888257088786,0,0.5625,0.41631352191589577,0.001
fowleria_marmorata,4.0653771587120384e-4,8.93358838148022e-4,0.9157188639851334,0.3076923076923077,0.0625,0.4550665404665129,0.999
hetereleotris,4.0498972813299175e-4,0.0011984228371314809,0.9161472647897524,0,0.4375,0.3379355896641343,0.001
ungusurculus_williamsi,4.0391129467893795e-4,0.0011618221389064608,0.9165745248203535,0.19230769230769232,0.1875,0.3476532949002938,0.718
leptoscarus_vaigiensis,4.0201113157922736e-4,0.002038465578990161,0.9169997748458993,0.34615384615384615,0,0.19721261704030357,1
cephalopholis_boenak,4.019017201978079e-4,8.179302913648969e-4,0.9174249091353646,0.07692307692307693,0.4375,0.4913642695970415,0.052
onigocia_pedimacula,3.97267359540213e-4,0.001278811962803449,0.9178451411675705,0.23076923076923078,0.25,0.31065345890987117,0.64
abantennarius_coccineus,3.9592175904222635e-4,0.0017755184619363043,0.9182639498146979,0.5384615384615384,0,0.2229893788941237,1
sargocentron_tiereoides,3.9488925606052396e-4,9.659563790250517e-4,0.9186816662733639,0.34615384615384615,0.125,0.4088065099369075,0.995
pseudochromis_fowleri,3.903800186806793e-4,0.0015380702561181557,0.9190946128309987,0,0.5,0.2538115649319793,0.001
bodianus_dictynna,3.8859884514959943e-4,8.124786575480042e-4,0.9195056752515287,0.11538461538461539,0.375,0.4782880652180573,0.182
halichoeres_hortulanus,3.8714760502289193e-4,8.41548141531316e-4,0.9199152025406843,0.2692307692307692,0.3125,0.4600421365299697,0.874
callionymus_acutirostris,3.8698795193377886e-4,0.0011070902077788614,0.9203245609477496,0,0.4375,0.34955412776180816,0.001
sunagocia_otaitensis,3.868646519330147e-4,9.765390282354805e-4,0.920733788927261,0.5,0,0.39615892529359,1
paracheilinus_filamentosus,3.8583171218445675e-4,0.0015468646954777275,0.9211419242562962,0,0.3125,0.24942822298061307,0.001
neopomacentrus_cyanomos,3.8186923824205614e-4,0.001494199178062124,0.9215458680542693,0,0.6875,0.2555678278027933,0.001
salarias_fasciatus,3.8082596350764715e-4,0.0012317417562776472,0.9219487082693498,0.19230769230769232,0.3125,0.3091767909683538,0.158
amblygobius,3.804627257873571e-4,0.001347875544246453,0.922351164249175,0.038461538461538464,0.4375,0.2822684389604084,0.142
parascorpaena_aurita,3.7888611084250693e-4,7.361547500059059e-4,0.9227519524753164,0.23076923076923078,0.25,0.5146826952342116,0.954
parapercis_cylindrica,3.7400780787846745e-4,9.448917728646709e-4,0.9231475804004184,0.38461538461538464,0.0625,0.39582078987159675,1
opistognathus_randalli,3.683515300255517e-4,0.0016498796581116385,0.9235372250775146,0.3076923076923077,0,0.22325963485551825,1
apogonichthys_ocellatus,3.6538398607262855e-4,0.0012881099188540072,0.9239237306670516,0.46153846153846156,0,0.2836590113347623,1
thysanophrys_chiltonae,3.6332206415859956e-4,6.907895878639528e-4,0.924308055141993,0.15384615384615385,0.1875,0.5259518535623237,0.416
pteragogus_guttatus,3.6273575766561616e-4,0.001701876906827144,0.9246917594180606,0.46153846153846156,0,0.21313865662697923,1
sebastapistes_strongia,3.609852023880712e-4,0.002033089893225999,0.9250736119452135,0.3076923076923077,0,0.17755496379713887,1
zenarchopterus,3.609852023880712e-4,0.002033089893225999,0.9254554644723666,0.3076923076923077,0,0.17755496379713887,1
parapercis_millepunctata,3.60871415910091e-4,6.913312699260427e-4,0.9258371966354332,0.038461538461538464,0.375,0.5219949271912673,0.02
parapercis_lineopunctata,3.5972284066144734e-4,0.0013561034816397858,0.9262177138280288,0,0.4375,0.2652620876885253,0.001
halichoeres_scapularis,3.5971797820020363e-4,0.001266893414474593,0.9265982258770807,0.038461538461538464,0.3125,0.28393704954997034,0.124
plectroglyphidodon_dickii,3.5847755297082847e-4,0.0010183900415446229,0.9269774257961467,0.3076923076923077,0.1875,0.3520041814500805,0.997
eviota_bifasciata,3.5684735451047754e-4,0.001414492986386506,0.927354901280533,0,0.375,0.2522793382115576,0.001
halichoeres_nigrescens,3.5684735451047754e-4,0.001414492986386506,0.9277323767649193,0,0.375,0.2522793382115576,0.001
dischistodus_melanotus,3.533575324926585e-4,8.700346197531108e-4,0.9281061606925658,0.15384615384615385,0.375,0.4061419217926415,0.139
amphiprion_perideraion,3.5303556545226815e-4,0.001023019235633713,0.9284796040413543,0.4230769230769231,0.0625,0.34509181563294744,1
oxycheilinus,3.527720336784523e-4,0.001622523567705909,0.9288527686244948,0.34615384615384615,0,0.21742182406461913,1
halichoeres_kallochroma,3.5200060372890063e-4,9.483645478579361e-4,0.9292251171839484,0,0.5,0.37116592403623877,0.001
paragobiodon_xanthosoma,3.510236551497992e-4,6.585575384694837e-4,0.929596432320754,0.038461538461538464,0.3125,0.5330189613584766,0.037
siphamia_tubifer,3.4813428839901495e-4,0.0014444712715289514,0.9299646910663601,0.38461538461538464,0,0.24101156960395617,1
eviota_latifasciata,3.4724202435892595e-4,0.0014016788063416037,0.9303320059691816,0,0.25,0.24773294908070362,0.001
chaetodon_selene,3.4439304813675307e-4,0.0013497309565601325,0.9306963072061714,0,0.5625,0.2551568121505183,0.001
chrysiptera_hemicyanea,3.432487319553991e-4,0.0013587687380569318,0.9310593979779598,0,0.375,0.2526174781193834,0.001
eviota_storthynx,3.4158251634559437e-4,0.0013458114741033862,0.9314207262158902,0,0.4375,0.25381156493197926,0.001
diplogrammus,3.40418278026076e-4,0.0011126354305773976,0.9317808229148503,0,0.75,0.3059567120286807,0.001
parapriacanthus,3.3664592983432634e-4,0.0017952443179018837,0.932136929199021,0.4230769230769231,0,0.1875209554918782,1
cryptocentrus_caeruleomaculatus,3.33557311541876e-4,0.00116104678073298,0.932489768322398,0.038461538461538464,0.375,0.2872901566733582,0.128
centropyge_nox,3.3255837587116454e-4,0.0011261744425222894,0.9328415507650362,0.34615384615384615,0,0.29529916797466527,1
eviota_korechika,3.3079801776515603e-4,0.0010022058244217162,0.9331914710892635,0,0.375,0.33006994142748086,0.001
valenciennea_sexguttata,3.303233962463862e-4,8.015815064996005e-4,0.9335408893557189,0.038461538461538464,0.4375,0.4120895923470895,0.019
meiacanthus_ditrema,3.288887605869741e-4,0.0015975395966663674,0.9338887900551147,0.38461538461538464,0,0.20587205554921825,1
enneapterygius_unimaculatus,3.279129080410958e-4,0.0011090190429828342,0.9342356584912536,0.5,0,0.2956783385424441,1
nectamia_bandanensis,3.277111189363589e-4,0.0015857657960984138,0.9345823134735469,0.2692307692307692,0.0625,0.2066579565170675,1
amblycirrhitus_bimacula,3.237581810047265e-4,9.773350888471577e-4,0.9349247870120335,0.38461538461538464,0.0625,0.3312663023146179,1
xenisthmus_polyzonatus,3.165492963815712e-4,7.279015935469018e-4,0.9352596349448358,0.19230769230769232,0.125,0.4348792462990735,0.965
eviota_prasites,3.1361850416991474e-4,9.047872807461146e-4,0.935591382666313,0,0.25,0.34662125655800063,0.001
valenciennea_muralis,3.134182822648893e-4,9.81799291848643e-4,0.935922918591739,0,0.4375,0.3192284664157272,0.001
arothron_nigropunctatus,3.123073830441975e-4,7.120474590557207e-4,0.936253279400645,0.2692307692307692,0.125,0.4386047293229062,1
istiblennius_bellus,3.0953527314245944e-4,0.0012166393647581215,0.9365807078534196,0,0.4375,0.2544182623944588,0.001
scorpaenodes_parvipinnis,3.0912389069332656e-4,6.427907722597481e-4,0.9369077011431273,0.11538461538461539,0.1875,0.48090903608742436,0.235
trimma_cheni,3.083393539742531e-4,8.704476551398212e-4,0.9372338645447208,0.15384615384615385,0.125,0.3542307824641381,0.899
pseudamia_hayashii,3.077920800337222e-4,9.548734756838304e-4,0.9375594490363317,0.07692307692307693,0.25,0.3223380771083809,0.358
istiblennius_colei,3.061271538993361e-4,0.0011997608502756735,0.9378832723581003,0,0.5,0.2551568121505183,0.001
stethojulis_albovittata,3.061271538993361e-4,0.0011997608502756735,0.938207095679869,0,0.5,0.2551568121505183,0.001
asterropteryx_bipunctata,3.061063938992384e-4,7.324121953640361e-4,0.9385308970415728,0.4230769230769231,0,0.41794278663955364,1
pomacentrus_philippinus,3.0248225614820624e-4,9.647412503171644e-4,0.9388508647664685,0,0.5,0.3135371852802639,0.001
parapercis_tetracantha,3.021460108358565e-4,0.0010088560573836497,0.9391704768088559,0.07692307692307693,0.25,0.2994936776406308,0.187
coryphopterus,3.005814958991178e-4,7.948464548932639e-4,0.9394884338970281,0.15384615384615385,0.25,0.37816296977695074,0.48
chaetodon_baronessa,3.0048238176475867e-4,9.869028497932184e-4,0.9398062861416154,0.3076923076923077,0,0.30447007203162646,1
thalassoma_quinquevittatum,2.9844856499370074e-4,7.21623491262149e-4,0.9401219870014127,0.11538461538461539,0.3125,0.41357933688065224,0.416
siganus_punctatus,2.9596766541804457e-4,0.0013352136000137297,0.9404350635492819,0.5,0,0.22166315967347935,1
aseraggodes_xenicus,2.949321805844645e-4,7.43069803528783e-4,0.9407470447544668,0.19230769230769232,0.1875,0.396910464109635,0.879
ostorhinchus_cookii,2.937704776119566e-4,0.001577006299381855,0.941057797102588,0.34615384615384615,0,0.1862836424477866,1
cirrhilabrus_exquisitus,2.937264974986422e-4,9.30288757794287e-4,0.9413685029282554,0.038461538461538464,0.25,0.3157369096828249,0.085
dischistodus_perspicillatus,2.927850140105095e-4,0.0011535526920886166,0.9416782128464815,0,0.375,0.2538115649319793,0.001
priolepis_pallidicincta,2.923504566890538e-4,9.577430697372112e-4,0.9419874630871078,0.23076923076923078,0.0625,0.30524935750176707,0.752
synodus_binotatus,2.922710785395108e-4,7.280116669540304e-4,0.9422966293610043,0.07692307692307693,0.25,0.4014648278404115,0.303
saurida_nebulosa,2.9007747531483775e-4,0.0010153750641236873,0.9426034752269468,0.038461538461538464,0.25,0.2856850493617225,0.121
gnatholepis_anjerensis,2.8622102853464044e-4,7.928887560561427e-4,0.9429062417180585,0.2692307692307692,0,0.3609851020694431,1
hemiglyphidodon_plagiometopon,2.809183026147134e-4,9.697610828146541e-4,0.9432033989507299,0.038461538461538464,0.3125,0.28967784704184096,0.131
gymnapogon_philippinus,2.79965082122212e-4,8.543428383271755e-4,0.9434995478604795,0.07692307692307693,0.25,0.32769641127956384,0.591
labropsis_manabei,2.763686026216731e-4,8.50934053543685e-4,0.9437918923905011,0,0.1875,0.32478263323784695,0.001
enneapterygius_fasciatus,2.75756473625307e-4,7.568680300496079e-4,0.9440835894064343,0.07692307692307693,0.1875,0.36433891071767543,0.125
asterropteryx,2.750877632534594e-4,8.988857825456153e-4,0.9443745790561272,0.23076923076923078,0.125,0.30603194376311055,0.857
fowleria,2.74427043807855e-4,9.641820717090431e-4,0.9446648697924341,0.038461538461538464,0.3125,0.284621599861761,0.115
pomacentrus_grammorhynchus,2.7322214227185385e-4,7.882293410021651e-4,0.9449538859759522,0,0.1875,0.346627723759275,0.001
pleurosicya_micheli,2.730949578208376e-4,7.30751326785685e-4,0.9452427676229195,0.23076923076923078,0.125,0.3737180458119524,0.381
scorpaenopsis_ramaraoi,2.726271164307798e-4,8.662389357289451e-4,0.9455311543841797,0.11538461538461539,0.25,0.31472507778856934,0.601
thalassoma_jansenii,2.689515036549679e-4,9.703457647398819e-4,0.9458156530580114,0.34615384615384615,0,0.2771707915137498,1
plectranthias_nanus,2.631418156445279e-4,9.664605429231398e-4,0.9460940062055608,0.19230769230769232,0.125,0.2722737286807734,1
ecsenius_pictus,2.6312556298100314e-4,6.139386458745597e-4,0.9463723421609357,0.38461538461538464,0,0.428586088771426,1
scorpaenodes_hirsutus,2.6195359632185094e-4,8.595576924202155e-4,0.9466494384022515,0.19230769230769232,0.125,0.30475394337322576,0.656
