ALL	*SampleSet*																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
2150	980																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
																																																																																																																																																																																																																																																																																																																																																																																																					17																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
																																																																																																																																																																																																																																																																																																																														6																																																																																																																																																																																																																																																																																									1																																																																																																																																																																																																																																																																																																																																																											2			1																															
																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											1																																																																																																																																																																																																									
																																																																																																																																													1																																																																																																																																																																																																																																																				1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
																																																																																																																																																																																																																																																																																																																																																																																																								2																																																4																																																										7																																																																																																																																																																																																									2																																																1																																																																																																																																															2																																																																																										
																																																																																																																																																																																								6																														4																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		2																																																																																																																																												
																																																																																																																																																																																																																																																																																																																																																																																																																																								1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																												
							1																																			3																																																																																																																						1																																												1																				1																																																			1																			2																																																																																																																																																																																																																																																					2																																																																									4																																																																																																			1												1																																																								1													6																																								1																																																																																												1																																																								
																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																							1																																																																																																																																																				4																																																																																																																									
																																																																																																							1																																																					2																																																																																																																															1																																																																																	2																																																																																																																																																																													3																																				1												1																																																																																																		1																																																																																																																																																																																																															1							1																																																																																			
																																																					2																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
																										1																																																																																																																																																																																																																1																																																																																				5																																																																																																																																																																																																																																																																																																																																																																										1																																																																						5																																																																																																																																																																																																																														2								
																																																																																																																																																																																																																																									1																																																																																																																																																																																																															1																																																																																																																																																																																																																																																																																																																																																																																																																			3																																																																																																																																									
																																																							1																																																																																																					14																													1																																																																																																							10																																																																																															4									1																																																																																																																																																			13																																																																																																																																																																1														21																																																																																											1																																																																																																																																																																																
																																																																																																					2																																																											2																		8																																				3																																				3																																																																																																																	2																1																																																										3			22																																																						10				17																				2																																																																																																																																																																																						2																																																																																												2																																																																																																																																						7																																																						
																																																																																																					2																																																																																																																																																																																																																																																																						2																																																																																																																																			30																																																																																																																															4										1																																																																																																																																																																																																																																1																																																																																																																													
																																																								1																																																																																																																																																																																																																																																																																																																	1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
																																																																																																																																																																																																																																																										1																																																																																																																	3																																																																																																																																																																																																																																																									19																																																																																																																																																																																																																																																																																																																																																1																																
																																								1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						1																																																																																																																																																																																																						
																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																				1								2																																																																																																																																																																																																																																								
																																																																																																																																																																																											10																																																																															1																																																																																																																																																				27																																																																							1																																																																																																																																																																																																																																																																																																																9																																																																																																																																																																																															
																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																				1																																																																																																																																																																																																																																																																																																
																																																									1																																														1																																																																																																																																																																			2																	1																												2																																																																																																							16																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																														23																																																								
																																																					1																																																																																																																																																																																																																																																																																																																																																																																																																																																									321																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
																																																																																																																			1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																									44																																																								
																																																																																	1																																																																																																																																																																																																																																																																																																																																																				2																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																															
																										1																																																																					2																																																																																																																									1																																																																																																																																																																																																																																																																	1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																											
																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			1	
																																																																																																																																																																																																																																																																																																																																																																																												1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																								
																																																																																																																																																																																																																																																																																																																																																																																																					2																																																																																																																																																																																																																																																																																																																																													2																																																																																																																																																																																																																																																																		
																																																																																																																																																																																																																																																																																																																																																																																																																																										1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																										
																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																		
																																																																																																																																																												1																		2																																																																												1		1																																																														1																																																																																																																																																																																																																																																																																													1																				1																																																																																																																																																																																																																																14																																									1													1																																																																																			
																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						1																																																																																																																																																																																																																																																																																																																																																																																																														
																																																																																																																																																																																																1																	4																																			1								1																				1																																										2																																																																																																																																																																																																																																																																																																																	1																																																																																																											1																																																															28																																																				1		12																																																						1																																																																																			
																																																																																																																																																																																																																																																																																																																																																																																																					1																																																																																																																																																																																																																																																														1																																																																																																																																																																																																																																																																																																1																																																	
			2																																																																																																																																																																																																									1																1																																					1									3															1		1																															1																				4																																																																																																																																																																								1																																																				3																																																																													1																																																																																				1																																																																1																																																																																																																																																																																																									
																																																																																																																																																																														5																		1																																																																																																																																																																																																																																																																																				1																																																																																																																																																																																																																																																																																																																																																																																							1																																																																																																																																									
																																																					1																																																																																																																							1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																				1				
																																																																																																														1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																										2																																																																																																																																																																																																																																																																																																																																																																																																																																										
																																																																																																	1																																																																																																																																																																																																																																																																																																																																																																																																																																																																									4																																																																																																																																																																																																																																																																																																																																																																																																																																										
																																																																																																																																																																																																																																																																																											1																																																																																																																																																																																																																																																																																																																																																																																					1																																																																																																																																																																																																																																																																																																																																				
																																																											1																																																																																																																																																																																																																																																																																																																																																																													1																																																																						1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																						
																																																																																																																																																																																																																									1	1						2																																																																																													1																																																																																																																																																																																																													1																																3																																																																	1																													1																																																																																																																																																																																																											1																																																																											2																																																						
			1																																																																																																		1																																																																																						1																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													1																																												
